"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,
#200601303286,3,2006/01/30,2006/03/06,ISSUED,9,2006/09/06,20000,20000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,6566,37,3851,,26TH,ST,,,"MARK J",LINARES,4152825978,"ON-SHORE PLUMBING & HEATING/MARK J LINAR",GODEUS,ST,"SAN FRANCISCO",CA,94110-0000,,,"REPORT OF PHYSICAL INSPECTION #3R-4076",
#200601303286,3,2006/01/30,2006/03/06,ISSUED,9,2006/09/06,20000,20000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,6566,37,3849,,26TH,ST,,,"MARK J",LINARES,4152825978,"ON-SHORE PLUMBING & HEATING/MARK J LINAR",GODEUS,ST,"SAN FRANCISCO",CA,94110-0000,,,"REPORT OF PHYSICAL INSPECTION #3R-4076",
#200601303321,3,2006/01/30,2006/03/10,ISSUED,9,2006/07/10,1,1,OFFICE,0,OFFICE,0,311,6,690,,MARKET,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REVISION TO APPROVED APP #2005/10/28/6870 REVISED SHORING AND UNDERPINNING",
#200601303363,3,2006/01/30,2006/03/08,ISSUED,9,2006/09/08,13400,8500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1383,36,238,,24TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REQUIRED REPAIRS PER CONDO CONVERSION APPLICATION. RECIEPT #4315",
#200601303363,3,2006/01/30,2006/03/08,ISSUED,9,2006/09/08,13400,8500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1383,36,240,,24TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REQUIRED REPAIRS PER CONDO CONVERSION APPLICATION. RECIEPT #4315",
#200601313419,3,2006/01/31,2006/03/22,ISSUED,9,2007/03/22,60000,60000,"POWER PLANT",0,"POWER PLANT",0,1101,13,1200,,BRODERICK,ST,,,OBR,OBR,,OBR,OBR,,OBR,CA,00000-0000,,,"RELOCATION OF (E) VENTILATION FANS (2) TO NEW LOCATIONS WITHIN SUBSTATION DUE TO THE RELOCATION & REMOVE OF ELECTRICAL EQUIPMENT IN SUB SHERE IS PART OF A SEPERATE PERMIT PA# 2005/12/08/9917.",
#200601313465,3,2006/01/31,2006/03/20,ISSUED,9,2007/03/20,30000,99180,OFFICE,0,OFFICE,0,3735,46,55,,HAWTHORNE,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"OTI-1   6TH FLOOR  SUITE 610  EL  ME  LS  SP",
#200601313484,3,2006/01/31,2006/03/28,ISSUED,9,2006/09/28,10000,20000,SCHOOL,0,SCHOOL,0,6948,23,755,,OCEAN,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"COSTRUCT INDOOR CLIMBING WALL.  REF APPL 200504291232. ",
#200601313498,3,2006/01/31,2006/03/10,ISSUED,9,2006/07/10,1,1,APARTMENTS,52,APARTMENTS,52,4991,239,501,,CRESCENT,WY,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REVISION TO APPL#200307300708 PROVIDE SHOP DRAWING DETAILS FOR ROOF TRUSS.",
#200602013527,3,2006/02/01,2006/03/13,ISSUED,9,2006/07/13,2500,2500,APARTMENTS,4,APARTMENTS,4,3648,37,1049,,DOLORES,ST,,,"WING HANG CHENG",,4156618832,"W.K. CONSTRUCTION COMPANY"," 26TH",AV,"SAN FRANCISCO",CA,94122,,,"REMOVE E SKYLIGHT  E PREFAB VELUX CURB TO REMAIN. INSTALL 1 ORDINARY QUICK RESPONSE TYPE HEAD WITHIN 18"" OF OPENING  LOCATION/SIZE/DIRECTION OF HEAD PER FIRE MARSH/AB009. INSTALL 2 LAYERS TYPE X GYP OR 1 LAYER TYPE X W/FF88 1 HR INTUMESCENT COATING ON INT FACES OF CURB.",
#200602013583,3,2006/02/01,2006/03/07,ISSUED,9,2006/07/07,1,1,APARTMENTS,43,APARTMENTS,43,669,6,1114,,SUTTER,ST,0,,BEHRUZ,VAHDANI-SANAVI,4158969044,"MATRIX SEISMIC CORP",3RD,ST,"SAN FRANCISCO",CA,94107-0000,,,"REVISION TO CONCRETE SHEAR WALL IN BASEMENT (SOUTH ELEV.) PART OF APPL#200302147550 & 200510256421 BY ADDING DOWELS TO (E) CONCRETE PIERS IN BASEMENT & (N) INFILL BETWEEN 2 CONCRETE PIERS IN BASEMENT.",
#200602023626,3,2006/02/02,2006/03/17,ISSUED,9,2007/03/17,50000,50000,OFFICE,0,OFFICE,0,3617,8,1058,,VALENCIA,ST,,,YUAN,SITU,6262819623,"EVERSTRONG CONSTRUCTION INC",WESTMINSTER,AV,ALHAMBRA,CA,91803-0000,,,"INSTALL WALKIN COOLER / FREEZE  HOOD  SEWER LINES FOR NEW SINK AND RESTROOM  PARTITION WALLS  RELCOATE RESTROOMS.",
#200602033722,3,2006/02/03,2006/03/28,ISSUED,9,2008/03/28,750000,750000,OFFICE,0,OFFICE,0,230,28,1,,"EMBARCADERO CENTER",*,,,"SWINERTON & WALBERG COMPANY",,4154212980,"SWINERTON & WALBERG COMPANY",TOWNSEND,ST,"SAN FRANCISCO",CA,94107-0000,,,"OTI-1  2ND FL SUITE 200   EL  ME  LS  SP.",
#200602033730,3,2006/02/03,2006/03/08,ISSUED,9,2007/03/08,65000,65000,OFFICE,63,OFFICE,63,265,3,388,,MARKET,ST,,,"SWINERTON & WALBERG COMPANY",,4154212980,"SWINERTON & WALBERG COMPANY",TOWNSEND,ST,"SAN FRANCISCO",CA,94107-0000,,,"OTI-1  2ND FLOOR  EL  ME  LS  SP.",
#200602033731,3,2006/02/03,2006/03/16,ISSUED,9,2006/09/16,20000,20000,OFFICE,63,OFFICE,63,265,3,388,,MARKET,ST,,,"SWINERTON & WALBERG COMPANY",,4154212980,"SWINERTON & WALBERG COMPANY",TOWNSEND,ST,"SAN FRANCISCO",CA,94107-0000,,,"OTI-2  2ND FLOOR  EL  ME. RELOCATE (E) LIGHT FIXTURES & MECHANICAL TO ACCOMODATE (N) LAYOUT.",
#200602033754,3,2006/02/03,2006/03/10,ISSUED,9,2007/03/10,32000,32000,OFFICE,0,OFFICE,0,291,12,44,,MONTGOMERY,ST,0,,STEVEN,RUDOLPH,5469191,"RUDOLPH COMM'L INTERIORS",HOWARD,ST,"SAN FRANCISCO ",CA,94110,,,"OTI-2 19TH/FL-EL ME",
#200602033756,3,2006/02/03,2006/03/27,ISSUED,9,2006/07/27,2000,5000,"TOURIST HOTEL/MOTEL",56,"TOURIST HOTEL/MOTEL",56,3519,6,364,,09TH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"MODIFIED (E) ENTRANCE TO CREATE A NEW RAMP TO (E) SWIMMING POOL & OFFICE AREA. VOLUNTARY ADA UPGRADE.",
#200602033760,3,2006/02/03,2006/03/27,ISSUED,9,2006/09/27,6000,15000,"TOURIST HOTEL/MOTEL",56,"TOURIST HOTEL/MOTEL",56,3519,10,1308,,HARRISON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"RENOVATE (E) 2 MOTELS ROOM'S BATHROOM TO MEET ADA STANDARD & LEVEL ENTRANCE TO THESE ROOMS. VOLUNTARY ADA UPGRADE. REFER TO PA# 2006/02/03/3756 FOR  PLANS.",
#200602033791,3,2006/02/03,2006/03/03,ISSUED,9,2006/07/03,300,300,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,99,004A,9,,REDFIELD,AL,,,"FAI P",WONG,4157243981,"CONSTRUCTION SOLUTIONS CO",12TH,AV,"SAN FRANCISCO",CA,94118-0000,,,"PER 3R-4321. WORK TO COMPLY WITH 3R REPORT FOR CONDO CONVERSION.",
#200602033800,3,2006/02/03,2006/03/21,ISSUED,9,2006/09/21,10000,10000,APARTMENTS,8,APARTMENTS,8,3754,5,334,,06TH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REMOVE FIREPLACE IN UNITS AND INSTALL NEW WALL HEATER AND CHANGES TO STRUCTURAL DETAILS AS INDICATED BY 3 ON STRUCTRUAL PLANS. REVISION TO 200209267092",
#200602063802,3,2006/02/06,2006/03/08,ISSUED,9,2006/09/08,20000,20000,"TOURIST HOTEL/MOTEL",25,"TOURIST HOTEL/MOTEL",25,283,18,845,,BUSH,ST,0,,ALI,VAHDANI,4156436150,"VAHDANI CONSTRUCTION CO INC","CESAR CHAVEZ",ST,"SAN FRANCISCO",CA,94124-0000,,,"UMB SEISMIC RETROFIT. SPECIAL PROCEDURE. PHASE 4 OF 5 PHASES STRENGTHENING. NO CFC SHALL BE ISSUED UNDER THIS PERMIT.",
#200602063812,3,2006/02/06,2006/03/06,ISSUED,9,2007/03/06,30000,30000,"RETAIL SALES",0,"RETAIL SALES",0,4314,001A,3095,,03RD,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"SET UP OF WAREHOUSE RACKING",
#200602063840,3,2006/02/06,2006/03/16,ISSUED,9,2008/03/16,450000,450000,OFFICE,0,OFFICE,0,233,45,4,,"EMBARCADERO CENTER",*,,,"BRENT ZERULL ","WILLIAM KEN COCHRANE",4158501412,"BRENT CONSTRUCTION CO INC",BERRY,ST,"SAN FRANCISCO",CA,94107,,,"OTI-1 32 FLOOR EL ME LS SP WORK INCLUDES DEMOLITION OF WALLS AND SOME AFFECTED CEILING SYSTEM. POWER & COMMUNICATION OUTLETS.NEW WALLS DOWN & ELECTRICAL WORKS.",
#200602073995,3,2006/02/07,2006/03/21,ISSUED,9,2006/09/21,12000,12000,"SOCIAL CARE FACILITY",115,"SOCIAL CARE FACILITY",115,2540,8,445,,WAWONA,ST,,,"WAYNE EVAN",,5105883100,"DIVERSIFIED FIRE PRODUCTS","E. VANDELL",WY,CAMPBELL,CA,94558,,,"ADDING FIRE PUMP/ WATER FLOW DETECTORS AND TAMPER SWITCHES TO FIRE ALARM SYSTEM. WORK RELATED TO 200207232149  200508291452  200601263153",
#200602074000,3,2006/02/07,2006/03/21,ISSUED,9,2007/03/21,30000,30000,"SOCIAL CARE FACILITY",115,"SOCIAL CARE FACILITY",115,2540,8,445,,WAWONA,ST,,,"WAYNE EVAN",,5105883100,"DIVERSIFIED FIRE PRODUCTS","E. VANDELL",WY,CAMPBELL,CA,94558,,,"REMODEL 2ND FL  ADD FIRE ALARM DEVICES. WORK 200207232149  200508291452  200601263153",
#200602074030,3,2006/02/07,2006/03/16,ISSUED,9,2006/09/16,5000,8000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,4069,16,1724,,20TH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REVISION TO PREVIOUSLY APPRVD PERMIT 200203070843  TO UPGRADE CONCRETE STRUCTURAL DESIGN AROUND BASEMENT LEVEL POOL",
#200602084056,3,2006/02/08,2006/03/21,ISSUED,9,2007/03/21,95000,12000,OFFICE,0,OFFICE,0,7330,1,3711,,19TH,AV,0,,MAGNE,VEIMDEN,6508711962,"NORTHERN SUN ASSOCIATES","SO.  SPRUCE",AV,"S SAN FRANCISCO",CA,94080,,,"ADD THREE 2'4"" X 2'4"" WINDOWS IN (E) CONCRETE WALL INCLUDING STRUCTURAL SUPPORT FRAME. 8' OF NEW NON-RATED PARTITION WALL WITH DOOR.",
#200602084110,3,2006/02/08,2006/03/21,ISSUED,9,2007/03/21,60000,60000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2511,27,2718,,43RD,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"1ST FLR REMODEL  IMPROVEMENT TO KITCHEN AND BATHROOM ON 2ND FLOOR. GRD FLR REMODEL  REPLACING WINDOWS IN KIND METAL IN FRONT  REPLACE WINDOWS AND DOOR IN BACK.",
#200602084171,3,2006/02/08,2006/03/06,ISSUED,9,2006/09/06,6000,6000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0436E,6,3629,,WEBSTER,ST,,,"MICHAEL ANDREWS",,9259354838,"MICHAEL JAMES CONST","2461 SAN MIGUEL DRIVE",*,"WALNUT CREEK",CA,94596,,,"WORK TO COMPLY WITH 3R REPORT # 4276",
#200602094204,3,2006/02/09,2006/03/31,ISSUED,9,2006/09/30,20000,20000,APARTMENTS,3,APARTMENTS,3,4224,29,1518,,25TH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"INSTALL NEW SPRINKLER PER NFPA 13 IN NEW BUILDING",
#200602094213,3,2006/02/09,2006/03/16,ISSUED,9,2006/07/16,100,100,OFFICE,0,OFFICE,0,3708,56,525,,MARKET,ST,,,"JOHN PRIBUS/BAYARDO CHAMORRO",,6505880447,"PRIBUSS ENGINEERING INC",MAYFAIR,AV,"SOUTH SAN FRANCISCO",CA,94080-0000,,,"AS BUILT.REVISION TO 200505313768. 9 SPRINKLERS IN STORAGE ROOM ADD 1 SPRINKLER HEAD. 18 TH FLOOR CORRIDOR JC 2206",
#200602094217,3,2006/02/09,2006/03/23,ISSUED,9,2007/03/23,98500,98500,CHURCH,0,CHURCH,0,720,35,1111,,OFARRELL,ST,,,"JOHN PRIBUS/BAYARDO CHAMORRO",,6505880447,"PRIBUSS ENGINEERING INC",MAYFAIR,AV,"SOUTH SAN FRANCISCO",CA,94080-0000,,,"FIRE SPRINKLERS= 220 SPRINKLERS  220 HEADS",
#200602094225,3,2006/02/09,2006/03/29,ISSUED,9,2007/03/29,300000,150000,OFFICE,0,OFFICE,0,3717,1,100,,SPEAR,ST,,,ROBERT,WILLIAMSON,4155761800,"NOVO CONSTRUCTION INC","HAMILTON CT",,"MENLO PARK",CA,94025-0000,,,"OTI-1 5TH FLOOR EL ME LS SP  DEMOLITION OF (E) SUITE",
#200602094239,3,2006/02/09,2006/03/03,ISSUED,9,2006/07/03,950,950,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2716,13,86,,STANTON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"PROPERTY LINE GLASS BLOCK WINDOW.",
#200602094253,3,2006/02/09,2006/03/03,ISSUED,9,2006/07/03,3000,3000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,914,005A,1971,,JEFFERSON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REOLOCATION OF ROOF DECK SINK. ADDITION OF FIREPLACE ON DECK. DELINEATION OF SKYLIGHTS TO ELEVATION OF DRAWINGS PREVIOUSLY NOT SHOWN. ALL REVISION TO PREVIOUSLY ISSUED 200506134932",
#200602094253,3,2006/02/09,2006/03/03,ISSUED,9,2006/07/03,3000,3000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,914,005A,1969,,JEFFERSON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REOLOCATION OF ROOF DECK SINK. ADDITION OF FIREPLACE ON DECK. DELINEATION OF SKYLIGHTS TO ELEVATION OF DRAWINGS PREVIOUSLY NOT SHOWN. ALL REVISION TO PREVIOUSLY ISSUED 200506134932",
#200602094264,3,2006/02/09,2006/03/13,ISSUED,9,2007/03/13,60000,15000,APARTMENTS,3,APARTMENTS,3,507,026A,1863,,LOMBARD,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"STRUCTURAL REV. TO PA#2003/08/01/1068 AS INDICATED IN DELTA 3 DATED 1/23/06 PER PLAN FOUNDATION REVISION IN BLDG REAR.",
#200602104316,3,2006/02/10,2006/03/08,ISSUED,9,2007/03/08,34000,34000,"WAREHOUSE NO FRNITUR",0,"WAREHOUSE NO FRNITUR",0,4343,4,200,,NAPOLEON,ST,,,"GEORGE WALSCHON",,6505941588,"WALSCHON FIRE PROTECTION","1015 TERMINAL WAY",*,"SAN CARLOS",CA,94070,,,"INSTALL NEW MAINS AND BRANCHLINE PIPING TO SUPPLY DRY PENDANT FIRE SPRINKLER IN NEW FREEZER & COOLER BOXES. 148 SPRINKLER HEADS.",
#200602104323,3,2006/02/10,2006/03/23,ISSUED,9,2007/03/23,90000,90000,OFFICE,0,OFFICE,0,3709,14,425,,MARKET,ST,,,DONNA,NATHAN,4156423000,"METROPOLITAN ELECTRIC",03RD,ST,"SAN FRANCISCO",CA,94107,,,"UPGRADE 13TH FLOOR TO NEW LIFE SAFETY SYSTEM.",
#200602104328,3,2006/02/10,2006/03/23,ISSUED,9,2007/03/23,90000,90000,OFFICE,0,OFFICE,0,3709,14,425,,MARKET,ST,,,DONNA,NATHAN,4156423000,"METROPOLITAN ELECTRIC",03RD,ST,"SAN FRANCISCO",CA,94107,,,"UPGRADE 15/F TO NEW LIFE SAFETY SYSTEM.",
#200602104336,3,2006/02/10,2006/03/21,ISSUED,9,2006/09/21,18000,18000,OFFICE,0,OFFICE,0,264,4,1,,CALIFORNIA,ST,,,"TODD  R. DIMARTINO",,4159081020,"SKYLINE CONSTRUCTION","SANSOME ST. 4TH FLOOR",,"SAN FRANCISCO",CA,94111-0000,,,"DEMOLITION BETWEEN 12TH AND 14TH FLOOR STAIRS AND INFILL OF 14TH FLOOR OPENING (NOTE: THERE IS NO 13TH FLOOR). SPACE TO REMAIN VACANT UNTIL T.I. PERMIT COMPLETED.",
#200602104359,3,2006/02/10,2006/03/17,ISSUED,9,2006/07/17,1,1,"TOURIST HOTEL/MOTEL",117,"TOURIST HOTEL/MOTEL",117,294,13,340,,STOCKTON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"FOR FIRE DEPT REVIEW & APPROVAL OF OCCUPANT LOADS FOR A-3 ASSEMBLY REQUESTS  RESTAURANT  BAR & MEETING / BANQUET ROOMS. SPACE CONSTRUCTED UNDER PA# 963356  # 9413625 & # 8109044. FIRE ALARM SYSTEM INSTALLED UNDER PERMIT# 894561.",
#200602104393,3,2006/02/10,2006/03/16,ISSUED,9,2007/03/16,48000,48000,"FOOD/BEVERAGE HNDLNG",8,"FOOD/BEVERAGE HNDLNG",8,740,6,625,,LARKIN,ST,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REVISION APPL#200510075074 WORK INCLUDES RELOCATION OF ENTRY DOOR & UPGRADE RESTROOMS TO COMPLY WITH T24 ACCESSIBILITY REQUIREMENTS. DESIGN FOR HOODS ALSO INCLUDING IN THE APPLICATION",
#200602104394,3,2006/02/10,2006/03/09,ISSUED,9,2006/07/09,3000,3000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,847,36,715,,PAGE,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"COMPLIANCE WITH 3R-4032 (CONDO CONVERSION)",
#200602104394,3,2006/02/10,2006/03/09,ISSUED,9,2006/07/09,3000,3000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,847,36,717,,PAGE,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"COMPLIANCE WITH 3R-4032 (CONDO CONVERSION)",
#200602134458,3,2006/02/13,2006/03/09,ISSUED,9,2006/07/09,4860.05,4860.05,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5648,14,178,,ANDERSON,ST,,,JOHN,FITZPATRICK,6507389920,"ROCKAWAY CONSTRUCTION INC.",CRESPI,DR,PACIFICA,CA,94044-0000,,,"REPLACE 7 WINDOWS. WOOD TO VINYL. SINGLE  HUNG IN KIND.",
#200602134516,3,2006/02/13,2006/03/21,ISSUED,9,2006/09/21,4500,7000,APARTMENTS,3,APARTMENTS,3,1220,29,1347,,OAK,ST,,,TONY,NG,4159995600,"TONY NG PLUMBING CO"," HYDE",ST,"SAN FRANCISCO",CA,94109,,,"INSTALL ANTO. FIRE SPRINKLER ON GROUND FLOOR ONLY OWNER USE REAR AREA FOR WORK SHOP",
#200602134516,3,2006/02/13,2006/03/21,ISSUED,9,2006/09/21,4500,7000,APARTMENTS,3,APARTMENTS,3,1220,29,1351,,OAK,ST,,,TONY,NG,4159995600,"TONY NG PLUMBING CO"," HYDE",ST,"SAN FRANCISCO",CA,94109,,,"INSTALL ANTO. FIRE SPRINKLER ON GROUND FLOOR ONLY OWNER USE REAR AREA FOR WORK SHOP",
#200602134516,3,2006/02/13,2006/03/21,ISSUED,9,2006/09/21,4500,7000,APARTMENTS,3,APARTMENTS,3,1220,29,1349,,OAK,ST,,,TONY,NG,4159995600,"TONY NG PLUMBING CO"," HYDE",ST,"SAN FRANCISCO",CA,94109,,,"INSTALL ANTO. FIRE SPRINKLER ON GROUND FLOOR ONLY OWNER USE REAR AREA FOR WORK SHOP",
#200602144557,3,2006/02/14,2006/03/24,ISSUED,9,2007/03/24,255000,255000,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,3706,96,99,,"YERBA BUENA",LN,,,ROBERT,TAYLOR,9259346133,"TERRA NOVA INDUSTRIES","TICE VALLEY",BL,"WALNUT CREEK",CA,94563,,,"INSTALL NEW MUFFIN SHOP. APPLIANCES  PLUMBING  ELECTRICAL  HVAC  CEILING  WALLS  FLOORING. FIRE SPRINKLERS & SIGNS BY SEPERATE PERMITS.",
#200602144557,3,2006/02/14,2006/03/24,ISSUED,9,2007/03/24,255000,255000,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,3706,96,55,,04TH,ST,,,ROBERT,TAYLOR,9259346133,"TERRA NOVA INDUSTRIES","TICE VALLEY",BL,"WALNUT CREEK",CA,94563,,,"INSTALL NEW MUFFIN SHOP. APPLIANCES  PLUMBING  ELECTRICAL  HVAC  CEILING  WALLS  FLOORING. FIRE SPRINKLERS & SIGNS BY SEPERATE PERMITS.",
#200602144576,3,2006/02/14,2006/03/10,ISSUED,9,2006/09/10,15000,15000,OFFICE,0,OFFICE,0,3708,57,555,,MARKET,ST,,,PETER,MCHUGH,4155500975,"AYOOB & PEERY PLUMBING",INDIANA,ST,"SAN FRANCISCO",CA,94107,,,"INSTALL FIRE SPRINKLER SYSTEM CONNECT TO EXTG RISER AND FLOOR CONTROL ASSEMBLY",
#200602144577,3,2006/02/14,2006/03/14,ISSUED,9,2006/09/14,15000,15000,OFFICE,0,OFFICE,0,3708,57,555,,MARKET,ST,,,PETER,MCHUGH,4155500975,"AYOOB & PEERY PLUMBING",INDIANA,ST,"SAN FRANCISCO",CA,94107,,,"INSTALL FIRE SPRINKLER SYSTEM  CONNECT TO EXISTING RISER & VALVE ASSEMBLY.",
#200602144580,3,2006/02/14,2006/03/10,ISSUED,9,2006/09/10,19500,19500,OFFICE,0,OFFICE,0,3708,57,555,,MARKET,ST,,,PETER,MCHUGH,4155500975,"AYOOB & PEERY PLUMBING",INDIANA,ST,"SAN FRANCISCO",CA,94107,,,"INSTALL FIRE SPRINKLER SYSTEM  CONNECT TO EXISTING RISER & FLOOR CONTROL VALVE ASSEMBLY.",
#200602144587,3,2006/02/14,2006/03/09,ISSUED,9,2008/03/09,480000,497785,OFFICE,0,OFFICE,0,3708,96,55,,02ND,ST,0,,"THE TURNER CORP.",,4157058900,"TURNER CONSTRUCTION CO",HUDSON,ST,"NEW YORK",NY,10014-0000,,,"OTI-1 7TH/FL-EL ME  LS  SP.",
#200602144605,3,2006/02/14,2006/03/20,ISSUED,9,2007/03/20,26500,26500,"RETAIL SALES",0,"RETAIL SALES",0,670,15,1336,,"VAN NESS",AV,,,TERRY,LUI,4152699893,"K LUI GENERAL CONST ","VISTA GRANDE",,MILLBRAE,CA,94030-0000,,,"UMB - BOLT PLUS.",
#200602154663,3,2006/02/15,2006/03/07,ISSUED,9,2006/09/07,10000,10000,OFFICE,0,OFFICE,0,632,39,2351,,CLAY,ST,,,"JENNIFER CHERRY",,4154679393,"UNIVERSAL ELECTRIC/PACIFC",BOUTWELL,ST,"SAN FRANCISCO",CA,94124,,,"6TH FLOOR - ADDITION TO  THE EXTG FIRE ALARM SYSTEM DUE TO A REMOVEL OF THE 6TH FLOOR.",
#200602154664,3,2006/02/15,2006/03/07,ISSUED,9,2006/09/07,7000,7000,OFFICE,0,OFFICE,0,288,7,110,,SUTTER,ST,,,"JENNIFER CHERRY",,4154679393,"UNIVERSAL ELECTRIC/PACIFC",BOUTWELL,ST,"SAN FRANCISCO",CA,94124,,,"7TH FLOOR - ADDITIONS TO THE EXTG FIRE ALARM SYSTEM FOR THE  7TH FLOOR CORE & SHELL AREA.",
#200602154694,3,2006/02/15,2006/03/24,ISSUED,9,2006/07/24,600,1200,APARTMENTS,10,APARTMENTS,10,1061,6,125,,PALM,AV,,,OBR,OBR,,OBR,OBR,,OBR,CA,00000-0000,,,"COMPLY TO COMPLAINT #20066022",
#200602154696,3,2006/02/15,2006/03/24,ISSUED,9,2006/07/24,300,300,APARTMENTS,15,APARTMENTS,15,1416,19,1600,,CLEMENT,ST,,,OBR,OBR,,OBR,OBR,,OBR,CA,00000-0000,,,"COMPLY TO NOTICE DATED 2/2/06 - DAMAGED CEILING BY TENANT. NOV. #200666840 UNIT 101 AT DIDNING ROOM",
#200602154701,3,2006/02/15,2006/03/27,ISSUED,9,2007/03/27,44800,44800,OFFICE,0,OFFICE,0,3779,133,835,,BRYANT,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"BOARD OF APPEAL # 04-040 DATED 7/28/2004. FOR PA# 2004/04/28/2517.",
#200602174846,3,2006/02/17,2006/03/03,ISSUED,9,2006/09/03,5300,5300,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1152,31,1951,,TURK,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"COMPLY WITH 3R REPORT 3R-4353",
#200602174846,3,2006/02/17,2006/03/03,ISSUED,9,2006/09/03,5300,5300,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1152,31,1953,,TURK,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"COMPLY WITH 3R REPORT 3R-4353",
#200602174869,3,2006/02/17,2006/03/17,ISSUED,9,2006/09/17,15000,20000,APARTMENTS,36,APARTMENTS,36,646,14,1635,,CALIFORNIA,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"NEW LANDSCAPING AND FOUNDATION AT COURTYARD ON 2ND FLOOR. NO CHANGE TO E BUILDING",
