"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION
#200609011255,8,2006/09/01,2006/09/01,ISSUED,9,2007/03/01,12000,12000,"FOOD/BEVERAGE HNDLNG",1,"FOOD/BEVERAGE HNDLNG",1,2056,34,1243,,NORIEGA,ST,,,"BING QUAN",LI,4158313662,"BING QUAN LI",31ST,AV,"SAN FRANCISCO",CA,94121,,,"NEW SHSHI BAR TO BE CONSTRUCTED AT GROUND FLOOR NEXT TO EXISTING KITCHEN AREA. RECESS NEW FRONT DOOR."
#200609011256,8,2006/09/01,2006/09/01,ISSUED,9,2007/01/01,200,200,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2450,5,2631,,46TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REMOVE KITCHEN AND UTILITIES SUPPORTING STOVE  BACK TO SOURCE. COMPLY WITH NOV# 200671951. NO STRUCTURAL WORK."
#200609011257,8,2006/09/01,2006/09/01,ISSUED,9,2007/03/01,15000,15000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1678,017A,5934,,FULTON,ST,,,"M. YAT WONG/YIU CHEONG CONST.",,4152611857,"YIU CHEONG CONSTRUCTION"," ANZA",ST,"SAN FRANCISCO",CA,94121,,,"REMODEL KITCHEN WITH NEW CABINETS AND LIGHTINGS GRANITE AND PAINTING NO CHANGE TO PARTITIONS OR WINDOWS"
#200609011258,8,2006/09/01,2006/09/01,ISSUED,9,2007/03/01,15000,15000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,7254,15,83,,SPRINGFIELD,DR,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ADD (N) SHEAR WALLS @ CRAWL SPACE AND FOUNDATION LEVEL AND (N) ANCHOR BOLTS. REPAIR & REPLACE (E) ENTRY STEPS & LANDING IN KIND."
#200609011259,8,2006/09/01,2006/09/01,ISSUED,9,2007/01/01,1,1,APARTMENTS,52,APARTMENTS,52,336,8,508,,LARKIN,ST,,,"GREG SCHOEPP  MIKE PEARSON","JUSTIN KRITZER",4152216913,"SCHOEPP CONSTRUCTION INC",BALBOA,ST,"SAN FRANCISCO",CA,94121-0000,,,"RENEW PA# 200511047413 FOR FINAL."
#200609011260,8,2006/09/01,2006/09/01,ISSUED,9,2007/01/01,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1433,2,415,,ARGUELLO,BL,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"RENEWAL OF PA# 200405043990 FOR FINAL INSPECTION."
#200609011261,8,2006/09/01,2006/09/01,ISSUED,9,2007/01/01,1500,1500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6595,10,1535,,GUERRERO,ST,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REPLACE STUDS (WATER DAMAGE) AND DRY WALL REMOVED BY PRIOR PLUMBING WORK. BATHROOM WALL & CEILING. TILE WALL AROUND BATH TUB."
#200609011262,8,2006/09/01,2006/09/01,ISSUED,9,2007/03/01,5500,5500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2975,24,194,,GRANVILLE,WY,,,"SIMON   H  G",SPARK,4155030055,"SPARK CONSTRUCTION",LILY,ST,"SAN FRANCISCO",CA,94102-0000,,,"adding half bathroom at f1st flr"
#200609011263,8,2006/09/01,2006/09/01,ISSUED,9,2007/01/01,4000,4000,APARTMENTS,4,APARTMENTS,4,1770,032J,1332,,16TH,AV,,,"M. YAT WONG/YIU CHEONG CONST.",,4152611857,"YIU CHEONG CONSTRUCTION"," ANZA",ST,"SAN FRANCISCO",CA,94121,,,"REPAIR THE FRONT OF THE BUILDING ROTWOOD AND PAINTING ( ON HALF SIDING/LOWER HALF STUCCO"
#200609011264,8,2006/09/01,2006/09/01,ISSUED,9,2007/01/01,3000,3000,APARTMENTS,47,APARTMENTS,47,273,6,734,,BUSH,ST,0,,"GREG SCHOEPP  MIKE PEARSON","JUSTIN KRITZER",4152216913,"SCHOEPP CONSTRUCTION INC",BALBOA,ST,"SAN FRANCISCO",CA,94121-0000,,,"MODIFICATION OF APPL#200607146537 UNITS 34  45  55 ONLY. RMOVE NON-BEARING PARTITION WALL BETWEEN KITCHEN AND ADJACENT STORAGE ROOM TO CREATE AN EAATING AREA. WIDEN DOORWAY INTO KITCHEN."
#200609011265,8,2006/09/01,2006/09/01,ISSUED,9,2007/01/01,5000,5000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,7071,8,355,,BRIGHT,ST,,,"SIMON   H  G",SPARK,4155030055,"SPARK CONSTRUCTION",LILY,ST,"SAN FRANCISCO",CA,94102-0000,,,"REVISION TO (E) PERMIT 200406146350STO RELOCAT ADDITIONAL #5000. OF STUCCO WARK PER INSPECTOR'S NOTES. ORIGINAL PERMIT SCOPE WAS ADDITION T0O REAR OF EXISTISNG HOUSE  2 STORIES IN HT W/DECK AND SPIRAL STAIR CASE   (N) BATHROOM @ 1ST & 2ND FLOOR INFILL WALL (DS0 (E) OPENINGS."
#200609011266,8,2006/09/01,2006/09/01,ISSUED,9,2007/01/01,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6760,17,179,,BURNSIDE,AV,,,D,KELLY,4153309294,"D KELLY CONSTRUCTION INC.",NEWHALL,ST,"SAN FRANCISCO",CA,94124-0000,,,"NOV REFERENCE COMPLAINT#200671281. NEW PERMIT WORK WITHOUT PERMIT. REMOVE KITCHEN RANGE BASEMENT."
#200609011268,3,2006/09/01,2006/09/19,ISSUED,9,2007/09/19,130000,230000,OFFICE,0,OFFICE,0,204,21,1,,MARITIME,PZ,,,"BRENT ZERULL ","WILLIAM KEN COCHRANE",4158501412,"BRENT CONSTRUCTION CO INC",BERRY,ST,"SAN FRANCISCO",CA,94107,,,"OTI-1  16TH FLOOR  EL  LS  SP"
#200609011271,8,2006/09/01,2006/09/01,ISSUED,9,2007/01/01,3500,3500,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,1663,22,4442,,FULTON,ST,0,,"E H B ROOFING",,8222212,"E H B ROOFING",GEARY,BL,"SAN FRANCISCO",CA,94109,,,REROOFING
#200609011272,8,2006/09/01,2006/09/01,ISSUED,9,2007/01/01,3000,3000,CLINICS-MEDIC/DENTAL,0,CLINICS-MEDIC/DENTAL,0,632,39,2351,,CLAY,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"MINOR MECHANICAL REVISION TO IDF CLOSETS ON 1/F & 5/F. REVISION TO APPL#200602252515. NO OTHER WORK"
#200609011273,8,2006/09/01,2006/09/01,ISSUED,9,2007/01/01,1800,1800,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,4161,51,955,,CAROLINA,ST,,,"JAMES A. BOLTER",,4153770374,"BOLTER CONSTRUCTION",CANYON,DR,"SAN FRANCISCO",CA,94112-0000,,,"REPAIR REPALCE AS NEEDED DRY ROTE WATER DAMAGE TO FRONT STAIRCASE STRUCTURE TO REMAIN AS IS LESS THAN 50%"
#200609011274,8,2006/09/01,2006/09/01,ISSUED,9,2007/01/01,1,1,APARTMENTS,44,APARTMENTS,44,318,14,500,,LEAVENWORTH,ST,,,"FRANKIE ENGLISH",,4157609785,"MABUHAY BUILDERS",WHITTIER,ST,"DALY CITY",CA,94014,,,"TO COMPLY WITH NOV#200673557. TO COREECT APT FOF PA#200608230240 UNIT NUMBER FROM UNIT #206 TO #606. UNIT 206 HAS EXISTING PERMIT."
#200609011275,8,2006/09/01,2006/09/01,ISSUED,9,2007/03/01,23000,23000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2129,8,2046,,10TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"VOLUNTARY STRENTHENING AT GARAGE LEVEL & SUB-BASEMENT. NEW PLYWOOD SHEARWALLS  NEW MOMENT FRAME @ GARAGE DOOR  NEW BOLTING."
#200609011276,8,2006/09/01,2006/09/01,ISSUED,9,2007/09/01,40000,40000,OFFICE,0,OFFICE,0,204,21,1,,MARITIME,PZ,,,"BRENT ZERULL ","WILLIAM KEN COCHRANE",4158501412,"BRENT CONSTRUCTION CO INC",BERRY,ST,"SAN FRANCISCO",CA,94107,,,"RESTROOM UPGRADES ON FLOOR 22. NO STRUCTURAL WORK UNDER THIS PERMIT. SEPERATE PERMIT REQUIRED FOR MECHANICAL/LIGHTING."
#200609011278,3,2006/09/01,2006/09/05,ISSUED,9,2007/03/05,10000,10000,"RETAIL SALES",0,"RETAIL SALES",0,3705,49,845,,MARKET,ST,,,PETER,MCHUGH,4155500975,"AYOOB & PEERY PLUMBING",INDIANA,ST,"SAN FRANCISCO",CA,94107,,,"BEARD PAPA  SPACE# FE 16. CTI-4  BART LEVEL  SP."
#200609011279,8,2006/09/01,2006/09/01,ISSUED,9,2007/01/01,2000,2000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1243,3,85,,CENTRAL,AV,,,JOEL,SAVAGE,4158460970,"SAVAGE CONSTRUCTION",INA,CT,"SAN FRANCISCO",CA,94112-0000,,,"REPLACEMENT OF 11' OF FREESTANDING AUXILLARY FOUNDATION"
#200609011280,8,2006/09/01,2006/09/01,ISSUED,9,2007/03/01,13700,13700,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,3584,55,121,,HANCOCK,ST,,,"HOWARD H.",KEUM,4158228860,"GRACE ROOFING & CONSTRUCTION",LAURANNE,AV,"DALY CITY",CA,94104-0000,,,REROOFING
#200609011281,3,2006/09/01,2006/09/05,ISSUED,9,2007/03/05,10000,10000,"RETAIL SALES",0,"RETAIL SALES",0,3705,49,845,,MARKET,ST,,,PETER,MCHUGH,4155500975,"AYOOB & PEERY PLUMBING",INDIANA,ST,"SAN FRANCISCO",CA,94107,,,"MR. HANA  SPACE# FE 9. CTI-4  BART LEVEL  SP."
#200609011282,3,2006/09/01,2006/09/18,ISSUED,9,2007/09/19,60000,60000,"RETAIL SALES",0,"RETAIL SALES",0,3705,49,845,,MARKET,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"NEUTROGENA  SPACE# 9203. CTI-1  2ND FLOOR  EL."
#200609011283,3,2006/09/01,2006/09/19,ISSUED,9,2007/03/19,10000,10000,"RETAIL SALES",0,"RETAIL SALES",0,3705,49,845,,MARKET,ST,,,SUSAN,POTTER,5105813473,"POTTER FIRE PROTECTION",MEEKLAND,AV,HAYWARD,CA,94541,,,"COCOA BELLA  SPACE# 161. CTI-4  1ST FLOOR  SP."
#200609011284,3,2006/09/01,2006/09/05,ISSUED,9,2007/03/05,10000,10000,"RETAIL SALES",0,"RETAIL SALES",0,3705,49,845,,MARKET,ST,,,PETER,MCHUGH,4155500975,"AYOOB & PEERY PLUMBING",INDIANA,ST,"SAN FRANCISCO",CA,94107,,,"ANDALE  SPACE# FE 7. BART LEVEL  CTI-4  SP."
#200609011285,3,2006/09/01,2006/09/12,ISSUED,9,2007/09/12,20000,30000,"RETAIL SALES",0,"RETAIL SALES",0,3705,49,845,,MARKET,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"SOHO  SPACE# 9301. CTI-1  3RD FLOOR  EL."
#200609011286,3,2006/09/01,2006/09/26,ISSUED,9,2007/01/26,1000,4000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2772,7,516,,DIAMOND,ST,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"CORRECTIONS PER 3R-4573 GENERAL BUILDING. TO COMPLY WITH REPORT 3R-4573 EXCLUDING ITEM 9 (PLANS REQUIRED). NO CFC UNTIL ALL ITEMS CLEARED."
#200609011286,3,2006/09/01,2006/09/26,ISSUED,9,2007/01/26,1000,4000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2772,7,516,A,DIAMOND,ST,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"CORRECTIONS PER 3R-4573 GENERAL BUILDING. TO COMPLY WITH REPORT 3R-4573 EXCLUDING ITEM 9 (PLANS REQUIRED). NO CFC UNTIL ALL ITEMS CLEARED."
#200609011287,8,2006/09/01,2006/09/01,ISSUED,9,2007/03/01,6200,6200,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,2892,12,7,,ULLOA,ST,,,"HOWARD H.",KEUM,4158228860,"GRACE ROOFING & CONSTRUCTION",LAURANNE,AV,"DALY CITY",CA,94104-0000,,,REROOFING
#200609011288,8,2006/09/01,2006/09/01,ISSUED,9,2007/09/01,55000,55000,APARTMENTS,3,APARTMENTS,3,1020,44,442,,LAUREL,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"KITCHEN & BATH REMODEL. REPLACE WINDOWS IN KIND - WOOD FRAMED. FLOURESCENT LIGHTING."
#200609011289,8,2006/09/01,2006/09/01,ISSUED,9,2008/09/01,425000,425000,APARTMENTS,18,APARTMENTS,18,576,27,1896,,PACIFIC,AV,,,"KEVIN KEARNEY",,4158241069,"KEARNEY & OBANION INC.",ILLINOIS,ST,"SAN FRANCISCO",CA,94107,,,"COLD WATER PIPE REPLACEMENT. CONTRACTOR WILL OPEN EXISTING WALLS (PLASTER) TO ACCESS NEW PIPING ROUTES AND THEN CLOSE IN ALL WALLS IN LIKE KIND MATERIALS. NOT VISIBLE FROM STREET."
#200609011289,8,2006/09/01,2006/09/01,ISSUED,9,2008/09/01,425000,425000,APARTMENTS,18,APARTMENTS,18,576,44,1896,,PACIFIC,AV,,,"KEVIN KEARNEY",,4158241069,"KEARNEY & OBANION INC.",ILLINOIS,ST,"SAN FRANCISCO",CA,94107,,,"COLD WATER PIPE REPLACEMENT. CONTRACTOR WILL OPEN EXISTING WALLS (PLASTER) TO ACCESS NEW PIPING ROUTES AND THEN CLOSE IN ALL WALLS IN LIKE KIND MATERIALS. NOT VISIBLE FROM STREET."
#200609011291,8,2006/09/01,2006/09/01,ISSUED,9,2007/01/01,4800,4800,APARTMENTS,108,APARTMENTS,108,3792,2,49,,TOWNSEND,ST,,,PATRICK,HALLETT,9253713100,"EDWARDS SERVICE DBA G E SECURITY","LA RIBERA",ST,LIVERMORE,CA,94550-0000,,,"MUST SUBMIT PLAN OF ACTION. EMERGENCY REPAIR TO A NON FUNCTIONAL FIRE ALARM SYSTEM. MUST SUBMIT FIRE ALARM PLAN BEFORE FINAL. THE OLD EDWARDS PANEL WILL BE REPLACED WITH A NEW EDWARDS REPLACEMENT PANEL. ALL (E) FIELD DEVICES  APPLIANCES  AND CIRCUITS ARE FULLY COMPATIBLE AND WILL REMAIN IN PLACE ONE"
#200609011292,8,2006/09/01,2006/09/01,ISSUED,9,2007/01/01,3000,3000,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,6394,1,901,,ROLPH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,REROOFING
#200609011293,8,2006/09/01,2006/09/01,ISSUED,9,2007/01/01,4000,4000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,7096C,10,95,,MONETA,WY,,,JOSUE,MORAN,4152607009,"J B E CONSTRUCTION",86TH,AV,OAKLAND,CA,94621-0000,,,"ADDITIONAL INCREASE OF $4000.00 -200 SQFT APPROT -FRONT OF HOUSE REPAIR DRY ROT. NO STRUCTURAL WORK. PER FIELD INSPECTORS REQUEST."
#200609011294,8,2006/09/01,2006/09/01,ISSUED,9,2007/01/01,150,150,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6780,4,269,,THERESA,ST,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REPLACE TREADS ON FRONT EXTERIOR STAIRS SAND SEAL AND PAINT STAIRS LESS THAN 50% OF STAIR"
#200609011297,8,2006/09/01,2006/09/01,ISSUED,9,2007/03/01,7000,7000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6965B,20,15,,NAVAJO,AV,,,TOM,HARGENS,6508960708,"HARGENS CONSTRUCTION",UTAH,ST,"SOUTH SAN FRANCISCO",CA,00000-0000,,,"FRAMING OF EXT. WALL & STAIRWAY CAUSED BY VEHICLE DAMAGE. REPAIR EX. STORAGE ROOM IN GARAGE AS NEEDED. ELECTRICAL  PLUMBING  DRYWALL & STUCCO REPAIR."
#200609011298,8,2006/09/01,2006/09/01,ISSUED,9,2007/03/01,10000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2473,16,2679,,23RD,AV,,,"DON BAUER",,,"DON BAUER & CO",HUGO,ST,"SAN FRANCISCO",CA,94122-0000,,,"BATHROOM REMODEL-INSTALL NEW VANITY  SINK  (E) WATER CLOSET  BATH TUB W/SHOWER  TILE FLOOR & TUB SURROUND. NO CHANGES TO PARTITIONS OR WINDOWS."
#200609011300,8,2006/09/01,2006/09/01,ISSUED,9,2007/03/01,15000,15000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5674,14,39,,"SANTA MARINA",ST,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REFRAME STUDS (DRY ROT REPAIR)  REPLACE EXTERIOR SIDING ON BACK OF BLDNG. REPAIR DRY ROT ONLY UNDER KITCHEN. REPLACE SURFACES IN 1 KITCHEN & 1 BATH. REPLACE KITCHEN CABINETS AND APPLIANCES. REPLACE (3) EXTERIOR WINDOWS IN KITCHEN. REPLACE GRAVITY FURNACE WITH FORCED AIR FURNACE. APPROX 20'X25' DRY"
#200609011301,8,2006/09/01,2006/09/01,ISSUED,9,2007/09/01,45000,45000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6731,7,50,,"VAN BUREN",ST,,,,,,,,,,,,,,"REMODEL 1 KCHN  MASTER BATH  2ND BATH  POWDER ROOM  NEW STAIR RAIL. REPLACE EXTG. NEW CABINETS  COUNTER TOPS  TILE AND FIXTURES"
#200609011302,8,2006/09/01,2006/09/01,ISSUED,9,2007/03/01,6000,6000,APARTMENTS,18,APARTMENTS,18,588,18,2395,,PACIFIC,AV,0,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REPLACE WOODEN SIDING IN BACK OF BUILDING IN KIND. APPROX 1000 SF FT. LIMITED TO $6000."
#200609011303,8,2006/09/01,2006/09/01,ISSUED,9,2007/01/01,1,1,"WAREHOUSE NO FRNITUR",0,"WAREHOUSE NO FRNITUR",0,5431A,001F,200,,PAUL,AV,,,GREG,POOLE,9492510455,"CARLSON DESIGN CONSTRUCT",EXECUTIVE,,IRVINE,CA,92614-0000,,,"ALTER RAISED FLOOR DESIGN  FROM PEDESTALS W/ 4"" BASE PLATES ANCHORED TO CONCRETE TO 6"" BASES USING ADHESIVE W/ MAX STRESS RATIO OF 32.74%  CHANGE LIVE LOAD TO 150 PSF  RESUBMIT DESIGN FOR EQUIPMENT PLATFORM (STEEL) ON ROOF  REV. TO APPROVED BUILDING PA#2005/12/15/0462"
#200609011304,8,2006/09/01,2006/09/01,ISSUED,9,2007/03/01,13700,13700,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2111,012E,1990,,24TH,AV,,,MIKHAIL,PREPELITSKY,4155662096,"MAGIC  CONSTRUCTION",43RD,AV,"SAN FRANCISCO",CA,94116-0000,,,"KITCHEN AND BATHROOM REMODEL IN KIND. NEW CABINETS  SINK  FAUCET. NO WALLS TO BE REMOVED."
#200609011305,8,2006/09/01,2006/09/01,ISSUED,9,2007/09/01,75000,75000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0464A,15,110,,AVILA,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"NEW DECK AT EXTG NORTH LIGHT WELL/NEW STAIR FROM 2ND FLOOR TO GROUND FLOOR/REMODEL EXTG KCHN/RELOCATE EXTG GROUND FLOOR BATHROOM"
#200609011306,8,2006/09/01,2006/09/01,ISSUED,9,2007/01/01,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5335C,003D,245,,TOPEKA,AV,,,"DAVID M",LINCER,5102150625,"ROLLIN ALONG",SUNSET,BL,HAYWARD,CA,94541-0000,,,"STAIR ELEVATOR  CURVED ON EXISTING STAIRWAY REVISION TO 200608028373"
#200609011309,8,2006/09/01,2006/09/01,ISSUED,9,2007/03/01,25000,25000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1580,003D,662,,38TH,AV,,,"21ST CENTURY HOME IMPROVEMENT",,4159741234,"21ST CENTURY HOME IMPROVT",HARRISON,AV,"SAN FRANCISCO",CA,94107,,,"REPLACE 13 VINYL WINDOWS IN KIND IN BACK ONLY. REMVE KITCHEN  LIGHT & SINK."
#200609011310,8,2006/09/01,2006/09/01,ISSUED,9,2007/01/01,5000,5000,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,1646,32,225,,CABRILLO,ST,,,"JUSTIN ZHI XIONG",LUO,4153331366,"LUO'S CONSTRUCTION COMPANY",PERU,AV,"SAN FRANCISCO",CA,94112-0000,,,REROOFING
#200609011311,8,2006/09/01,2006/09/01,ISSUED,9,2007/01/01,5000,5000,OFFICE,0,OFFICE,0,5431A,12,1485,,"BAY SHORE",BL,,,"B.WESTPHAL T.PAPPAS J.PARR","DOUG HOM",9258084336,"BAY ALARM COMPANY",BERRY,DR,PACHECO,CA,94553-0000,,,"INSTALLING FIRE ALARM NOTIFICATION DEVICES ON LTHE 2ND FLOOR"
#200609011313,8,2006/09/01,2006/09/01,ISSUED,9,2007/01/01,1350,1350,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,95,17,2420,,LARKIN,ST,,,"PETER C.","VAN DER STERRE",2525510,"VAN DER STERRE CONSTRUCTION",OAK,ST,"SAN FRANCISCO",CA,94117-2622,,,"REVISION TO  EXTG PERMIT APP #200509084191 S  TO EXTEND PROPOSED BAY AT FRONT ELEVATION WITH IN PLANNING GUIDELINES AND ADD SKYLITE PER UBC. ALL REV. PER CLOUDED REV. 1 8/28/2006"
#200609011314,8,2006/09/01,2006/09/01,ISSUED,9,2007/03/01,5001,5001,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2690,30,4621,,18TH,ST,,,EDMUND,VERNILE,4156261099,"EDMUND B VERNILE CONSTRUCTION","CROWN TERRACE",,"SAN FRANCISCO",CA,94114-0000,,,"RENEW PA# 200512069605  200502095162."
#200609011319,3,2006/09/01,2006/09/22,ISSUED,9,2007/09/22,20000,30000,"RETAIL SALES",0,"RETAIL SALES",0,3705,49,845,,MARKET,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"S & L GEM  SPACE# 9202. CTI-1  2ND  FLOOR  EL."
#200609011320,8,2006/09/01,2006/09/01,ISSUED,9,2007/01/01,2000,2000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5643,3,216,,PROSPECT,AV,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"TO COMPLY WITH NOV 200674191. WORK AT FRONT STAIRS AND EACH DECK TO FIX TERMITE DAMAGE. LESS THAN 50% REPAIR."
#200609011321,8,2006/09/01,2006/09/01,ISSUED,9,2007/01/01,2000,2000,CLINICS-MEDIC/DENTAL,0,CLINICS-MEDIC/DENTAL,0,1015,54,3838,,CALIFORNIA,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"MINOR MECHANICAL UPGRADES TO IDF CLOSET ON 1/F. REVISION TO PREVIOUSLY APPROVED APPL#200605252518 NO OTHER WORK."
#200609011322,8,2006/09/01,2006/09/01,ISSUED,9,2007/03/01,7000,7000,APARTMENTS,3,APARTMENTS,3,775,004A,1306,,MCALLISTER,ST,,,RICHARD,WEGNER,4159288545,"NORTH POINT CONSTRUCTION","NORTH POINT",ST,"SAN FRANCISCO",CA,94123-0000,,,"REVISION TO APPL#200601202709 INSTALL NEW 1 KITCHEN WITH IN KIND MATERIAL"
#200609011322,8,2006/09/01,2006/09/01,ISSUED,9,2007/03/01,7000,7000,APARTMENTS,3,APARTMENTS,3,775,004A,1308,,MCALLISTER,ST,,,RICHARD,WEGNER,4159288545,"NORTH POINT CONSTRUCTION","NORTH POINT",ST,"SAN FRANCISCO",CA,94123-0000,,,"REVISION TO APPL#200601202709 INSTALL NEW 1 KITCHEN WITH IN KIND MATERIAL"
#200609011323,4,2006/09/01,2006/09/01,ISSUED,9,,,7000,"TOURIST HOTEL/MOTEL",0,,,326,23,140,,ELLIS,ST,0,,GEOFFREY,BOYER,4154020360,"C B 2 BUILDERS INCORPORATED","PIER 27",,"SAN FRANCISCO",CA,94111-0000,,,"ERECT WALL MOUNTED STEEL SIGN."
#200609011324,8,2006/09/01,2006/09/01,ISSUED,9,2007/01/01,4000,4000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,3563,7,356,,NOE,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"EXPLORATORY DEMO LESS THAN 50% TO DETERMINE EXTENT OF WATER DAMAGE FROM 1ST FLOOR BATHROOM"
#200609011324,8,2006/09/01,2006/09/01,ISSUED,9,2007/01/01,4000,4000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,3563,7,358,,NOE,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"EXPLORATORY DEMO LESS THAN 50% TO DETERMINE EXTENT OF WATER DAMAGE FROM 1ST FLOOR BATHROOM"
#200609011325,8,2006/09/01,2006/09/01,ISSUED,9,2007/01/01,440,440,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2701,36,4525,,19TH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REPAIR PER THE REPORT OF PHYSICAL INSPECTION APPLIZATION NUMBER 3R-4548."
#200609011325,8,2006/09/01,2006/09/01,ISSUED,9,2007/01/01,440,440,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2701,36,4527,,19TH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REPAIR PER THE REPORT OF PHYSICAL INSPECTION APPLIZATION NUMBER 3R-4548."
