"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION
#200610044101,8,2006/10/04,2006/10/04,ISSUED,9,2007/02/04,5000,5000,OFFICE,0,OFFICE,0,163,5,909,,MONTGOMERY,ST,,,"BEVILACQUA & SONS",,6506164900,"BEVILACQUA & SONS",VICTORY,AV,"SO SAN FRANCISCO",CA,94080-0000,,,"DEMOLITION OF 2 NON STRUCTURAL  NON FIRE RATED WALLS. SOFT DEMO ONLY."
#200610044102,3,2006/10/04,2006/10/25,ISSUED,9,2007/04/25,10000,10000,OFFICE,0,OFFICE,0,3718,26,201,,MISSION,ST,,,"BRENT ZERULL ","WILLIAM KEN COCHRANE",4158501412,"BRENT CONSTRUCTION CO INC",BERRY,ST,"SAN FRANCISCO",CA,94107,,,"OTI-2 25TH/FL EL-ME."
#200610044103,8,2006/10/04,2006/10/04,ISSUED,9,2007/04/04,12500,1,OFFICE,0,OFFICE,0,489,7,3225,,PIERCE,ST,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"RENEW APPLICATION #2004/10/05/6022"
#200610044104,8,2006/10/04,2006/10/04,ISSUED,9,2007/04/04,10000,10000,APARTMENTS,10,APARTMENTS,10,2410,31,2405,,15TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"UNIT #4- RELOCATE EXISTING KITCHEN & DEVELOP NEW ROOM PER PLAN WITHIN EXISTING BUILDING (2ND FLOOR)"
#200610044104,8,2006/10/04,2006/10/04,ISSUED,9,2007/04/04,10000,10000,APARTMENTS,10,APARTMENTS,10,2410,31,501,,TARAVAL,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"UNIT #4- RELOCATE EXISTING KITCHEN & DEVELOP NEW ROOM PER PLAN WITHIN EXISTING BUILDING (2ND FLOOR)"
#200610044105,8,2006/10/04,2006/10/04,ISSUED,9,2007/10/04,70000,70000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1204,5,539,,DIVISADERO,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REMODEL EXISTING KITCHEN AND BATHROOM  NEW CLOSET SPACE FOR EXISTING BEDROOMS  CONSTRUCT NEW BATHROOM"
#200610044106,8,2006/10/04,2006/10/04,ISSUED,9,2007/10/04,45000,45000,OFFICE,0,,0,230,28,1,,"EMBARCADERO CENTER",*,,,"BRENT ZERULL ","WILLIAM KEN COCHRANE",4158501412,"BRENT CONSTRUCTION CO INC",BERRY,ST,"SAN FRANCISCO",CA,94107,,,"PRECONSTRUCTION DEMOLITION FOR FLOORS 16 17 18 + 19."
#200610044107,8,2006/10/04,2006/10/04,ISSUED,9,2007/02/04,500,500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3004,39,512,,"BELLA VISTA",WY,,,RICHARD,BRUCE,6508717519,"BRUCE CONSTRUCTION",CLAREMONT,DR,"SAN BRUNO",CA,94066-0000,,,"REMOVE TOP PORTION OF 3 STUDS IN WALL BETWEEN KITCHEN & LIVING ROOM. INSTALL 4X40 HEADER TO ALLOW FOR OPEN PASS THROUGH. REVISION TO PA# 200607126783."
#200610044108,8,2006/10/04,2006/10/04,ISSUED,9,2007/10/04,80000,1,OFFICE,0,OFFICE,0,489,7,3225,,PIERCE,ST,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"RENEW APPLICATION #2005/07/29/9016"
#200610044108,8,2006/10/04,2006/10/04,ISSUED,9,2007/10/04,80000,1,OFFICE,0,OFFICE,0,489,7,3221,,PIERCE,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"RENEW APPLICATION #2005/07/29/9016"
#200610044109,8,2006/10/04,2006/10/04,ISSUED,9,2007/10/04,30000,30000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3084,13,240,,HAZELWOOD,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"NEW MASTER BEDROOM & BATHROOM  BEDROOM & 1/2 BATHROOM  STORAGE ROOM  DEN TO BE CONSTRUCTION AT G/F. MODIFY (E) BEAM & REPLACE (E) SLAB FLOOR WITH NEW."
#200610044110,8,2006/10/04,2006/10/04,ISSUED,9,2007/02/04,1,1,"RECREATION BLDG",0,"RECREATION BLDG",0,2695,30,123,,COLLINGWOOD,ST,0,,"SIU HOI LEUNG",,3337289,"HOI'S CONSTRUCTION",DESMOND,ST,"SAN FRANCISCO",CA,94134-0000,,,"RENEW PA# 200412070825 FOR FINAL INSPECTION."
#200610044111,3,2006/10/04,2006/10/12,ISSUED,9,2007/10/12,140000,140000,OFFICE,0,OFFICE,0,3708,56,525,,MARKET,ST,,,"THE TURNER CORP.",,4157058900,"TURNER CONSTRUCTION CO",HUDSON,ST,"NEW YORK",NY,10014-0000,,,"OTI-1  18TH FLOOR  EL  ME  LS  SP."
#200610044112,8,2006/10/04,2006/10/04,ISSUED,9,2007/02/04,4000,4000,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,3705,49,845,,MARKET,ST,,,TAMMY,D'EMIDIO,7075759117,"FIRE SAFETY SUPPLY INC",YOLANDA,AV,"SANTA ROSA",CA,95404-0000,,,"4TH FLOOR (UNIT #400)-AS BUILT DRAWINGS FOR PA# 200609212957 ISSUED 9-22-06 FOR FIRE SUPPRESSION SYSTEM IN KITCHEN."
#200610044113,8,2006/10/04,2006/10/04,ISSUED,9,2007/02/04,3000,3000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2303,24,2290,,47TH,AV,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"TO COMPLY WITH NOV#200676951.SHEETROCK AND INSULATE RIGHT REAR BEDROOM. ELECTRICAL UNDER SEPARATE PERMIT."
#200610044114,8,2006/10/04,2006/10/04,ISSUED,9,2007/02/04,1,1,OFFICE,0,OFFICE,0,324,004B,330,,ELLIS,ST,,,CELIA,UMBERTO,4155381777,"RUBECON GEN CONTRACTING INC",3RD,ST,"SAN FRANCISCO",CA,94124-0000,,,"REVISION TO REMOVE REVIEW COMMENT OF SUBMIT SPRINKLERS ITEMS ON SEPERATE APPL#200510075118. REVISION TO CODE INFORMATION ON SHEET A0.2: CHANGE ""FIRE PROTECTION"" DESCRIPTION AND ELIMINATE ""ENGINEERING"" COMPLETELY"
#200610044115,8,2006/10/04,2006/10/04,ISSUED,9,2007/10/04,70000,70000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1204,5,541,,DIVISADERO,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REMODEL EXISTING KITCHEN AND BATHS  FRAME FOR NEW CLOSET AT BEDROOMS."
#200610044116,8,2006/10/04,2006/10/04,ISSUED,9,2007/04/04,10000,10000,"2 FAMILY DWELLING",,"2 FAMILY DWELLING",,5925,6,2466,,"SAN BRUNO",AV,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,REROOFING
#200610044116,8,2006/10/04,2006/10/04,ISSUED,9,2007/04/04,10000,10000,"2 FAMILY DWELLING",,"2 FAMILY DWELLING",,5925,6,2472,,"SAN BRUNO",AV,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,REROOFING
#200610044117,8,2006/10/04,2006/10/04,ISSUED,9,2007/02/04,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5309,003B,1418,,OAKDALE,AV,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"TO RENEW EXPIRED PA#2005/08/01/9113 FOR FINAL INSPECTION"
#200610044118,8,2006/10/04,2006/10/04,ISSUED,9,2007/04/04,20000,20000,APARTMENTS,300,APARTMENTS,300,3776,119,555,,04TH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REMODEL KITCHEN & BATH ON UNIT#627."
#200610044119,8,2006/10/04,2006/10/04,ISSUED,9,2007/04/04,25000,25000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2507,25,2778,,39TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"TO PARTITION G/F: ONE FAMILY ROOM  FULL BATHROOM STUDY ROOM & STORAGE ROOM."
#200610044120,8,2006/10/04,2006/10/04,ISSUED,9,2007/04/04,20000,20000,APARTMENTS,300,APARTMENTS,300,3776,119,555,,04TH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REMODEL KITCHEN & BATH ON UNIT#629."
#200610044121,8,2006/10/04,2006/10/04,ISSUED,9,2007/04/04,7350,7350,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,1333,8,153,,25TH,AV,,,"HOWARD H.",KEUM,4158228860,"GRACE ROOFING & CONSTRUCTION",LAURANNE,AV,"DALY CITY",CA,94104-0000,,,REROOFING
#200610044122,8,2006/10/04,2006/10/04,ISSUED,9,2007/04/04,20000,20000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1713,001A,1205,,37TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REPLACE (E) REAR YARD STAIR (LEGALLY PERMITTED) WITH NEW WOOD STAIR."
#200610044122,8,2006/10/04,2006/10/04,ISSUED,9,2007/04/04,20000,20000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1713,001A,1207,,37TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REPLACE (E) REAR YARD STAIR (LEGALLY PERMITTED) WITH NEW WOOD STAIR."
#200610044123,4,2006/10/04,2006/10/04,ISSUED,9,,,18000,"RETAIL SALES",0,,,4343,29,2587,,MARIN,ST,,,"ANTONE RAGO II",,5105371903,"RAGO NEON","235 LAUREL AVE",*,HAYWARD,CA,94541,,,"INSTALL 3 FLEX FACED WALL SIGNS READING ""PUBLIC STORAGE""."
#200610044124,8,2006/10/04,2006/10/04,ISSUED,9,2007/04/04,10000,10000,APARTMENTS,35,APARTMENTS,35,319,1,709,,GEARY,ST,,,"GREG SCHOEPP  MIKE PEARSON","JUSTIN KRITZER",4152216913,"SCHOEPP CONSTRUCTION INC",BALBOA,ST,"SAN FRANCISCO",CA,94121-0000,,,"REMODEL KCHN. NEW CABS  SINK  COUNTERTOP"
#200610044125,8,2006/10/04,2006/10/04,ISSUED,9,2007/02/04,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6953,65,920,,CAYUGA,AV,,,MELCHOR,BACANI,,"M T B GENERAL ENGINEERING",ALICANTE,DR,PACIFICA,CA,94044-0000,,,"RENEW PA#200512069618 FOR FINAL INSPECTION."
#200610044126,8,2006/10/04,2006/10/04,ISSUED,9,2007/02/04,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2722,3,206,,"PALO ALTO",AV,,,,,,,,,,,,,,"TO RENEW PA#200305305941 FOR FINAL INSPECTION"
#200610044127,8,2006/10/04,2006/10/04,ISSUED,9,2007/04/04,9500,9500,APARTMENTS,19,APARTMENTS,19,576,62,1769,,BROADWAY,*,16,,"BRENDAN M. WATERS",,4158237448,"BRENDAN WATERS CONSTRUCTION",ARGUELLO,BL,"SAN FRANCISCO",CA,94118-0000,,,"REPLACE KITCHEN CABINETS AND NEW APPLIANCES AND SINK"
#200610044128,8,2006/10/04,2006/10/04,ISSUED,9,2007/02/04,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6561,008A,4318,,"CESAR CHAVEZ",ST,,,"KEVIN KEARNEY",,4158241069,"KEARNEY & OBANION INC.",ILLINOIS,ST,"SAN FRANCISCO",CA,94107,,,"RENEW PA# 2004/09/14/4026 S. READY FOR FINAL."
#200610044129,8,2006/10/04,2006/10/04,ISSUED,9,2007/02/04,200,200,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6095,7,182,,DUBLIN,ST,,,"JASON OWYANG ","ERIC CHEUNG",4155665003,"J P E CONSTRUCTION",ULLOA,ST,"SAN FRANCISCO",CA,94116-0000,,,"REVISION TO APPL#200604128749 TO ADD SHOWER IN (E) BATH AND REPLACE GARAGE DOOR."
#200610044130,8,2006/10/04,2006/10/04,ISSUED,9,2007/10/04,45000,45000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5542,19,25,,NORWICH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"VOLUNTARY SEISMIC UPGRADE; INSTALL RE-INFORCING SHEARWALLS. REPLACING PORTION OF (E) FOUNDATION & NEW PARALAM ON THE UPPER FLOOR."
#200610044131,8,2006/10/04,2006/10/04,ISSUED,9,2007/04/04,7807,7807,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3623,37,3821,,22ND,ST,,,"BRAD RICKARD",,8006713985,"SEARS HOME IMPROVEMT PROD  ** SEE NOTES*","E. AIRWAY BL",,LIVERMORE,CA,94550-0000,,,"VINYL SIDING OVER EXISTING BACK OF HOUSE. NOT VISIBLE FROM STREET."
#200610044132,8,2006/10/04,2006/10/04,ISSUED,9,2007/04/04,8128,8128,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,7116,1,195,,BRIGHT,ST,,,"BRAD RICKARD",,8006713985,"SEARS HOME IMPROVEMT PROD  ** SEE NOTES*","E. AIRWAY BL",,LIVERMORE,CA,94550-0000,,,"VINYL SIDING OVER EXTG  ON SOUTH WALL SIDE OF HOUSE. NOT VISIBLE FROM STREET. NO STRUCTURAL WORK"
#200610044132,8,2006/10/04,2006/10/04,ISSUED,9,2007/04/04,8128,8128,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,7116,1,193,,BRIGHT,ST,,,"BRAD RICKARD",,8006713985,"SEARS HOME IMPROVEMT PROD  ** SEE NOTES*","E. AIRWAY BL",,LIVERMORE,CA,94550-0000,,,"VINYL SIDING OVER EXTG  ON SOUTH WALL SIDE OF HOUSE. NOT VISIBLE FROM STREET. NO STRUCTURAL WORK"
#200610044133,8,2006/10/04,2006/10/04,ISSUED,9,2007/04/04,25000,25000,OFFICE,0,OFFICE,0,1022,23,3233,,SACRAMENTO,ST,0,,"SIMON   H  G",SPARK,4155030055,"SPARK CONSTRUCTION",LILY,ST,"SAN FRANCISCO",CA,94102-0000,,,"EXPLORATORY DEMO  DRYWALL  PLUMBING/ELECTRICAL  HUAL DUCTS IN BASEMENT FLOORING & 2 SMALL WING WALLS."
#200610044133,8,2006/10/04,2006/10/04,ISSUED,9,2007/04/04,25000,25000,OFFICE,0,OFFICE,0,1022,23,3235,,SACRAMENTO,ST,,,"SIMON   H  G",SPARK,4155030055,"SPARK CONSTRUCTION",LILY,ST,"SAN FRANCISCO",CA,94102-0000,,,"EXPLORATORY DEMO  DRYWALL  PLUMBING/ELECTRICAL  HUAL DUCTS IN BASEMENT FLOORING & 2 SMALL WING WALLS."
#200610044134,8,2006/10/04,2006/10/04,ISSUED,9,2007/04/04,8000,8000,APARTMENTS,3,APARTMENTS,3,1157,16,1865,,"GOLDEN GATE",AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"DRYROT REPAIR AT GROUND FL  REAR OF BUILDING. ALL REPLACEMENT TO BE IN KIND"
#200610044135,8,2006/10/04,2006/10/04,ISSUED,9,2007/02/04,4472,4472,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6566,9,3820,,"CESAR CHAVEZ",ST,,,"BRAD RICKARD",,8006713985,"SEARS HOME IMPROVEMT PROD  ** SEE NOTES*","E. AIRWAY BL",,LIVERMORE,CA,94550-0000,,,"WINDOW REPLACE. SIZE FOR SIZE. 3 TOTAL FRONT OF HOUSE"
#200610044136,8,2006/10/04,2006/10/04,ISSUED,9,2007/04/04,5550,5550,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6034,27,1565,,BACON,ST,,,"BRAD RICKARD",,8006713985,"SEARS HOME IMPROVEMT PROD  ** SEE NOTES*","E. AIRWAY BL",,LIVERMORE,CA,94550-0000,,,"VINYL SIDING OVER EXTG  ON SOUTH WALL SIDE OF HOUSE. NOT VISIBLE FROM STREET. NO STRUCTURAL WORK"
#200610044137,8,2006/10/04,2006/10/04,ISSUED,9,2007/10/04,100000,100000,OFFICE,0,OFFICE,0,142,1,875,,BATTERY,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"OTI-1  1ST FLOOR  EL  LS & SP."
#200610044138,8,2006/10/04,2006/10/04,ISSUED,9,2007/02/04,2300,2300,APARTMENTS,4,APARTMENTS,4,3143,1,33,,CONGO,ST,0,,DAVID,TOVSHTEYN,4202534,"ALTERNATIVE REMODELING INC.",TARAVAL,ST,"SAN FRANCISCO",CA,94116-0000,,,"#3 EXTERIOR DOOR JAMB NEEDS TO BE REPLACED  16 FT GUTTER AVOVWE THE DOOR JAMB WILL BE REPLACED. WOODEN SIDING ON THE RIGHT SIDE OF THE JAMB NEEDS TO BE REPLACED BECAUSE IT IS CRACKED  THEN WILL BE PRIMED AND PAINTED."
#200610044139,8,2006/10/04,2006/10/04,ISSUED,9,2007/04/04,6500,6500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6116,17,655,,HAMILTON,ST,,,MIKE,LUONG,4152153029,"NEW PACIFIC ROOFING COMPANY INC",22ND,AV,"SAN FRANCISCO",CA,94122-0000,,,REROOFING
#200610044140,8,2006/10/04,2006/10/04,ISSUED,9,2007/04/04,25000,25000,OFFICE,0,OFFICE,0,238,8,350,,CALIFORNIA,ST,0,,"TODD  R. DIMARTINO",,4159081020,"SKYLINE CONSTRUCTION","SANSOME ST. 4TH FLOOR",,"SAN FRANCISCO",CA,94111-0000,,,"OTI-1  5TH FLOOR  EL  LS  SP"
#200610044141,8,2006/10/04,2006/10/04,ISSUED,9,2007/04/04,12000,12000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,557,13,2290,,VALLEJO,ST,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"FULL KCHN REMODEL. REPLACE CABNETS APPLIANCES  DISHWASHER  SINKS  IN EXTG LOCATIONS.  UPDATE LIGHTING TO CURRENT TITLE 24 STANDARDS. "
#200610044142,8,2006/10/04,2006/10/04,ISSUED,9,2007/10/04,35000,35000,OFFICE,0,OFFICE,0,196,23,500,,WASHINGTON,ST,,,"TODD  R. DIMARTINO",,4159081020,"SKYLINE CONSTRUCTION","SANSOME ST. 4TH FLOOR",,"SAN FRANCISCO",CA,94111-0000,,,"OTI-2  3RD FLOOR  EL  ME"
#200610044144,8,2006/10/04,2006/10/04,ISSUED,9,2007/10/04,25500,25500,OFFICE,0,OFFICE,0,268,6,220,,BUSH,ST,,,"TODD  R. DIMARTINO",,4159081020,"SKYLINE CONSTRUCTION","SANSOME ST. 4TH FLOOR",,"SAN FRANCISCO",CA,94111-0000,,,"OTI-2  3RD FLOOR  EL"
#200610044145,8,2006/10/04,2006/10/04,ISSUED,9,2007/04/04,122661,12661,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1649,020A,758,A,07TH,AV,,,K-DESIGNERS,,9168537400,"K-DESIGNERS/ JUDSON ENTERPRISES  INC","GOLD RIVER ROAD",,"GOLD RIVER",CA,95670-0000,,,"VINYL SIDING ON 3 SIDE (LEFT SIDE REAR  RIGHT SIDE"
#200610044149,8,2006/10/04,2006/10/04,ISSUED,9,2007/04/04,8000,8000,OFFICE,0,OFFICE,0,293,6,150,,POST,ST,,,"TODD  R. DIMARTINO",,4159081020,"SKYLINE CONSTRUCTION","SANSOME ST. 4TH FLOOR",,"SAN FRANCISCO",CA,94111-0000,,,"5TH FLOOR-FUE SPRINKLER WORK  19 RELOCATED  2 REMOVALS."
#200610044150,8,2006/10/04,2006/10/04,ISSUED,9,2007/02/04,4500,4500,APARTMENTS,300,APARTMENTS,300,3776,119,555,,04TH,ST,,,DAVID,JURICIC,6509222517,"DAVID JURICIC CONSTRUCTON","PO BOX 1201",,"SOUTH SAN FRANCISCO",CA,94080-0000,,,"ADDITION OF NON BEARING PARTITION WALL NON COMBUSTIBLE CONSTRUCTION TO CREATE N BEDROOM AND LIVING ROOM. NO ADDITONAL SPACE CREATED  NO NO NEW LIGHTING"
#200610044152,3,2006/10/04,2006/10/20,ISSUED,9,2007/10/20,75100,75100,OFFICE,0,OFFICE,0,835,2,1444,,MARKET,ST,,,"B. WESTPHAL  T. PAPPAS","DOUG HOM",9258084336,"BAY ALARM COMPANY",BERRY,DR,PACHECO,CA,94553-0000,,,"INSTALL AUTOMATIC MANUAL FIRE ALARM SYSTEM."
#200610044153,4,2006/10/04,2006/10/17,ISSUED,9,2007/04/17,7000,7000,"RETAIL SALES",0,,,315,4,207,,POWELL,ST,,,"ANTONE RAGO II",,5105371903,"RAGO NEON","235 LAUREL AVE",*,HAYWARD,CA,94541,,,"TO ERECT ELECTRIC  WALL PROJECTING  SINGLE FACED SIGN."
#200610044154,8,2006/10/04,2006/10/04,ISSUED,9,2007/02/04,4500,4500,APARTMENTS,300,APARTMENTS,300,3776,119,555,,04TH,ST,,,DAVID,JURICIC,6509222517,"DAVID JURICIC CONSTRUCTON","PO BOX 1201",,"SOUTH SAN FRANCISCO",CA,94080-0000,,,"ADDITION OF WALL BETWEEN LIVING ROOM AND BEDROOM  NON BEARING PARTITION"
#200610044155,8,2006/10/04,2006/10/04,ISSUED,9,2007/04/04,10000,23838,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6257,1,2,,BRITTON,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"ROOM ADDITION IN GROUND FLOOR ALTERATION WORK NOT EXIST FOR 500 FT. PER PLAN (A= 348 SQ. FT.)"
#200610044156,8,2006/10/04,2006/10/04,ISSUED,9,2007/05/03,13000,13000,APARTMENTS,16,APARTMENTS,16,1247,20,610,,COLE,ST,,,BENNY,CHAN,4156138787,"BEN & KEN CONSTRUCTION",BURROWS,ST,"SAN FRANCISCO",CA,94131-0000,,,"INSTALL NEW KCHN CABINETS IN APT #206 UTILIZING EXTG STOVE  FRIDGE  DW. AND HOOD. NEW GRANITE COUNTER TOPS. TILE FLOOR GUT WALLS AND SHEETROCK WITH 3/8 FIRE COPE. LIGHTING TO COMPLY WITH HIGH EFFICIENCY STANDING . INSTALL CENTRAL F/A HEAT GAS NEW DUTING"
#200610044157,8,2006/10/04,2006/10/04,ISSUED,9,2007/04/04,14000,14000,APARTMENTS,35,APARTMENTS,35,779,14,990,,FULTON,ST,,,"GREG SCHOEPP  MIKE PEARSON","JUSTIN KRITZER",4152216913,"SCHOEPP CONSTRUCTION INC",BALBOA,ST,"SAN FRANCISCO",CA,94121-0000,,,"REMODEL KCHN. NEW CABS  SINK  COUNTER TOP IN APT 304/NO NEW LIGHTING"
#200610044161,8,2006/10/04,2006/10/04,ISSUED,9,2007/04/04,7800,7800,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,3054,32,406,,HAZELWOOD,AV,,,"WILLIAM KUK SON JO",,4153867878,"EXCELLENT TECHNICAL  ROOFING",HILLCREST,BL,MILLBRAE,CA,94030-0000,,,REROOFING
#200610044162,3,2006/10/04,2006/10/18,ISSUED,9,2007/10/18,96000,96000,APARTMENTS,7,APARTMENTS,7,71,11,2222,,HYDE,ST,,,KEITH,GOLDSTEIN,4152829800,"EVEREST WATERPROOFING & REESTORATION",MISSOURI,ST,"SAN FRANCISCO",CA,94107-0000,,,"REBUILD EXPOSED AREAS OF BRICK ON SOUTH WALL. REINFORCE AS PER ENGINEER DRAWINGS. REPLACEMENT IN KIND BRICK WAS REMOVED UNDER PA# 2006080258356."
#200610044163,8,2006/10/04,2006/10/04,ISSUED,9,2007/04/04,5800,5800,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,6621,42,427,,VALLEY,ST,,,"WILLIAM KUK SON JO",,4153867878,"EXCELLENT TECHNICAL  ROOFING",HILLCREST,BL,MILLBRAE,CA,94030-0000,,,REROOFING
#200610044164,8,2006/10/04,2006/10/04,ISSUED,9,2007/10/04,100000,100000,OFFICE,0,OFFICE,0,235,22,50,,CALIFORNIA,ST,,,"THOMAS J",AVER,5106185535,"PETERSON POWER SYSTEMS INC.",TEAGARDEN,ST,"SAN LEANDRO",CA,94577,,,"REMOVE EXTG FIRE PUMP TO INSTALL ENGINE AND INSTALL NEW UL LISTIRO LIKE FOR LIKE CATERPILLAR DISEL ENGINE. INSTALL ENGINE CONTROLL PANEL TO MARCH EXTG CONTROLLER. TEST FIRE PUMP WITH AUTHORIZED INDEPENDENT AGENCY. NOTE EXEMPT FROM D.A. REQUIRMENTS  SECTION 1134 B.2.1 EX #4"
#200610044166,8,2006/10/04,2006/10/04,ISSUED,9,2007/10/04,28000,28000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,7210,16,54,,INVERNESS,DR,,,EIJI,NAKAI,4158064122,"NAKAI  CONSTRUCTION",41ST,AV,"SAN FRANCISCO",CA,94116-0000,,,"REMODEL KITCHEN: REPLACE CABINETS  COUNTER TOP  ETC. REPLACE 2 WINDOWS (NEW VINYL SLIDING WINDOW) 2 LIGHTWELL. BATHROOM REMODELING: REPLACE BATH TUB  TOILET BOWL  VANITY  SHOWER PAN  TILE ETC. REPLACE WINDOW (NEW VINYL SLIDING WINDOW. MIN U-FACTOR 0.67. NEW LIGHTING TO COMPLY WITH TITLE 24."
#200610044167,8,2006/10/04,2006/10/04,ISSUED,9,2007/02/04,3000,3000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,7274,30,309,,"COUNTRY CLUB",DR,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REPLACE 1 WATER HEATER AND 1 FURNACE. WITH NEW DUCTS IN GARAGE. RAISED 18"" ABOVE FLOOR. FURNACE EFFICIENCY TO BE 78%."
#200610044168,8,2006/10/04,2006/10/04,ISSUED,9,2007/02/04,895,895,APARTMENTS,8,APARTMENTS,8,1549,44,500,,07TH,AV,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"PULL OUT WALLBOARD SOFFIT AND REMOVE 3 FEET OF ADJ WALL TO FIND LEAK REPLACE WOOD IF ROTTEN ABOVE WINDOW AND REPLACE 5/8 WALL BOARD TO FINISH SCREW AND TAPE WITH GAUSE AND PUT A FAN (EXIT) ON CEILING (REPLACE WITH FANLITE) 2 ITEMS WILL ALSO PAINT AND APPROX COST WILL BE $895.00"
