"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,
#200810073592,8,2008/10/07,2008/10/07,ISSUED,9,2009/04/07,23000,23000,APARTMENTS,,APARTMENTS,,283,9,700,,TAYLOR,ST,,,"JAMES KANG",,4158222770,"PRO GENERAL ROOFING INC",YOSEMITE,AV,"SAN FRANCISCO",CA,94124,,,REROOFING.,
#200810073593,8,2008/10/07,2008/10/08,ISSUED,9,2009/04/08,25000,25000,OFFICE,0,OFFICE,0,3803,5,185,,BERRY,ST,,,PETER,GOLDSMITH,4159782790,"GCI  INC",BERRY,ST,"SAN FRANCISCO",CA,94107-0000,,,"AT 5TH FL: DEMO FOR PARTIAL FLOOR TO REMOVE DOORS PARTITION AND NON-LOAD BEARING WALLS FOR UPCOMING TI WORK PER AB-017 FOR DEMO ONLY.",
#200810073594,8,2008/10/07,2008/10/07,ISSUED,9,2009/10/07,63317,63317,APARTMENTS,,APARTMENTS,,1025,19,2890,,CALIFORNIA,ST,,,"GEORGE ACKER",,5102617227,"ACKER & GUERRERO ROOF CO",CALCOT,PL,OAKLAND,CA,94606-0000,,,REROOFING,
#200810073595,8,2008/10/07,2008/10/07,ISSUED,9,2009/04/07,8000,8000,APARTMENTS,,APARTMENTS,,188,10,1380,,WASHINGTON,ST,,,"GEORGE ACKER",,5102617227,"ACKER & GUERRERO ROOF CO",CALCOT,PL,OAKLAND,CA,94606-0000,,,REROOFING,
#200810073596,8,2008/10/07,2008/10/07,ISSUED,9,2009/04/07,8987,8987,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,2312,32,2723,,RIVERA,ST,,,"GEORGE ACKER",,5102617227,"ACKER & GUERRERO ROOF CO",CALCOT,PL,OAKLAND,CA,94606-0000,,,REROOFING,
#200810073597,8,2008/10/07,2008/10/07,ISSUED,9,2009/02/07,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2807,21,976,,ELIZABETH,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"COMPLY WITH PHYSICAL INSPECTION REPORT #CC5477 NO CORRECTIVE WORK REQUIRED",
#200810073597,8,2008/10/07,2008/10/07,ISSUED,9,2009/02/07,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2807,21,978,,ELIZABETH,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"COMPLY WITH PHYSICAL INSPECTION REPORT #CC5477 NO CORRECTIVE WORK REQUIRED",
#200810073600,8,2008/10/07,2008/10/07,ISSUED,9,2009/02/07,5000,5000,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,2106,33,1942,,29TH,AV,,,KHANH,TRAN,4088923215,"TRAN'S ROOFING & LANDSCAPING","LITTLE ORCHARD",ST,"SAN JOSE",CA,95110-0000,,,REROOFING,
#200810073601,8,2008/10/07,2008/10/07,ISSUED,9,2009/04/07,10000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,952,43,2555,,UNION,ST,,,"DANNY BERNARDINI",*,4155637550,"UPSCALE CONSTRUCTION INC",UNION,ST,"SAN FRANCISCO",CA,94123,,,"REPAIR MASTER SHOWER. REMOVE AND REPLACE TILE. N O STRUCTURAL WORK.",
#200810073602,8,2008/10/07,2008/10/07,ISSUED,9,2009/02/07,200,200,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,146,23,11,,"KENNETH REXROTH",PL,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"COMPLY WITH PHYSICAL INSPECTION REPORT# CC-5439.",
#200810073602,8,2008/10/07,2008/10/07,ISSUED,9,2009/02/07,200,200,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,146,23,9,,"KENNETH REXROTH",PL,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"COMPLY WITH PHYSICAL INSPECTION REPORT# CC-5439.",
#200810073603,8,2008/10/07,2008/10/07,ISSUED,9,2009/02/07,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5921,11,344,,SILLIMAN,ST,,,ANGELA,LAM,4153868921,"MING WAH CONSTRUCTION CO.",BALBOA,ST,"SAN FRANCISCO",CA,94121,,,"RENEW PA# 2005/01/20/3665 'S' TO FINALIZED WORK.",
#200810073604,8,2008/10/07,2008/10/07,ISSUED,9,2009/02/07,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5921,11,344,,SILLIMAN,ST,,,ANGELA,LAM,4153868921,"MING WAH CONSTRUCTION CO.",BALBOA,ST,"SAN FRANCISCO",CA,94121,,,"RENEW PA# 2006/08/16/9610 TO FINALIZED WORK.",
#200810073605,8,2008/10/07,2008/10/07,ISSUED,9,2009/02/07,5000,5000,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,6168,10,30,,SPARTA,ST,,,PHILLIP,NGUYEN,4152180310,"CAL TECH  ROOFING",CARBONDALE,WY,ANTIOCH,CA,94509-0000,,,REROOFING,
#200810073606,8,2008/10/07,2008/10/07,ISSUED,9,2009/04/07,6500,6500,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,1613,005U,706,,32ND,AV,,,PHILLIP,NGUYEN,4152180310,"CAL TECH  ROOFING",CARBONDALE,WY,ANTIOCH,CA,94509-0000,,,REROOFING,
#200810073607,8,2008/10/07,2008/10/15,ISSUED,9,2009/02/15,2000,2000,CHURCH,1,CHURCH,1,679,20,2387,,BUSH,ST,,,"BLANCA ELISA  EMILIO",MORAN,4158599604,"ASTORGA CONST CO","A CAYUGA",ST,"SAN FRANCISCO",CA,94112-0000,,,"REVISION TO PA #200710044642  REPLACE DOOR CONNECTING BASEMENT TO ADDITION. TO ENCLOSE STAIRS TO 2ND FLOOR TO ELIMINATE 1 DOOR ON 1ST FLOOR . INSTALL A METAL COLLAPSING DOOR ON  SIDEWALK EXIT.",
#200810073607,8,2008/10/07,2008/10/15,ISSUED,9,2009/02/15,2000,2000,CHURCH,1,CHURCH,1,679,20,2389,,BUSH,ST,,,"BLANCA ELISA  EMILIO",MORAN,4158599604,"ASTORGA CONST CO","A CAYUGA",ST,"SAN FRANCISCO",CA,94112-0000,,,"REVISION TO PA #200710044642  REPLACE DOOR CONNECTING BASEMENT TO ADDITION. TO ENCLOSE STAIRS TO 2ND FLOOR TO ELIMINATE 1 DOOR ON 1ST FLOOR . INSTALL A METAL COLLAPSING DOOR ON  SIDEWALK EXIT.",
#200810073609,8,2008/10/07,2008/10/07,ISSUED,9,2009/10/07,48000,48000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1473,002B,437,,41ST,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REMODEL AT 2ND ALOOR KITCHE  ONE FULL BATH  ONE HALF BATH  NEW GY.BD. IN BATH  KITDEN FAMILY & BEDRM. NO WALLS  WINDOWS OR DOORS.",
#200810073611,8,2008/10/07,2008/10/07,ISSUED,9,2009/10/07,50000,50000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,863,4,69,,CARMELITA,ST,,,MARK,BURDEN,4155851422,"BAYWOLF CONSTRUCTION INC",ARBOR,ST,"SAN FRANCISCO",CA,94131-0000,,,"TO COMPLETE WORK PERMITTED UNDER PA#200608159466.",
#200810073612,8,2008/10/07,2008/10/07,ISSUED,9,2009/02/07,1,1,"FOOD/BEVERAGE HNDLNG",4,"FOOD/BEVERAGE HNDLNG",4,492,10,2030,,LOMBARD,ST,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#200512140257. ALL WORK HAS BEEN COMPLETED.",
#200810073613,8,2008/10/07,2008/10/07,ISSUED,9,2009/10/07,60000,60000,APARTMENTS,3,APARTMENTS,3,866,8,107,,STEINER,ST,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"CONVERT ROOM TO A 2ND BATHRM ON EACH FLOOR/FLAT  ADD WASHER/DRYER CLOSET TO UNITS 107/109 STEINER. RELOCATE WASHER/DRYER CLOSET IN UNIT 111 STEINER. RELOCATE (E) FURNACE IN 111 STEINER  PROVIDE NEW ELECTRIC RADIANT HEAT FOR BATHRMS IN UNITS 107/109 STEINER. ADD NEW TANKLESS WATERHEATER TO 107/109 ST",
#200810073613,8,2008/10/07,2008/10/07,ISSUED,9,2009/10/07,60000,60000,APARTMENTS,3,APARTMENTS,3,866,8,109,,STEINER,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"CONVERT ROOM TO A 2ND BATHRM ON EACH FLOOR/FLAT  ADD WASHER/DRYER CLOSET TO UNITS 107/109 STEINER. RELOCATE WASHER/DRYER CLOSET IN UNIT 111 STEINER. RELOCATE (E) FURNACE IN 111 STEINER  PROVIDE NEW ELECTRIC RADIANT HEAT FOR BATHRMS IN UNITS 107/109 STEINER. ADD NEW TANKLESS WATERHEATER TO 107/109 ST",
#200810073613,8,2008/10/07,2008/10/07,ISSUED,9,2009/10/07,60000,60000,APARTMENTS,3,APARTMENTS,3,866,8,111,,STEINER,ST,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"CONVERT ROOM TO A 2ND BATHRM ON EACH FLOOR/FLAT  ADD WASHER/DRYER CLOSET TO UNITS 107/109 STEINER. RELOCATE WASHER/DRYER CLOSET IN UNIT 111 STEINER. RELOCATE (E) FURNACE IN 111 STEINER  PROVIDE NEW ELECTRIC RADIANT HEAT FOR BATHRMS IN UNITS 107/109 STEINER. ADD NEW TANKLESS WATERHEATER TO 107/109 ST",
#200810073614,8,2008/10/07,2008/10/07,ISSUED,9,2009/10/07,30500,30500,APARTMENTS,3,APARTMENTS,3,866,19,82,,POTOMAC,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"WORK @ UNIT# 86 ONLY. REMODEL EXISTING 1 KITCHEN & 1 BATHROOM.",
#200810073614,8,2008/10/07,2008/10/07,ISSUED,9,2009/10/07,30500,30500,APARTMENTS,3,APARTMENTS,3,866,19,84,,POTOMAC,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"WORK @ UNIT# 86 ONLY. REMODEL EXISTING 1 KITCHEN & 1 BATHROOM.",
#200810073614,8,2008/10/07,2008/10/07,ISSUED,9,2009/10/07,30500,30500,APARTMENTS,3,APARTMENTS,3,866,19,86,,POTOMAC,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"WORK @ UNIT# 86 ONLY. REMODEL EXISTING 1 KITCHEN & 1 BATHROOM.",
#200810073615,8,2008/10/07,2008/10/07,ISSUED,9,2009/02/07,5000,5000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3572,11,2091,A,FOLSOM,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REMOVE 3 WINDOWS & CONVERT EXISTING REAR WALL TO ONE-HOUR WALL.",
#200810073616,8,2008/10/07,2008/10/16,ISSUED,9,2009/04/16,7500,7500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1497,016T,566,,48TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"UNDERPINNING FOR WORK ON ADJACENT PROPERTY (570 48TH AVE-PA#2008/0219/5026)",
#200810073617,8,2008/10/07,2008/10/07,ISSUED,9,2009/10/07,30500,30500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1416,27,270,,18TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REMODEL EXISTING 1 KITCHEN & 1 BATHROOM.",
#200810073618,8,2008/10/07,2008/10/07,ISSUED,9,2009/02/07,3500,3500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,3572,10,2097,,FOLSOM,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REMOVE 2 EXISTING WINDOWS  SINK & STOVE  SHOWER & TOILET  ON SECOND  CONVERT EXISTING REAR WALL TO ONE-HOUR WALK.",
#200810073619,8,2008/10/07,2008/10/07,ISSUED,9,2009/02/07,600,600,APARTMENTS,135,APARTMENTS,135,707,44,1740,,OFARRELL,ST,,"COMM'L 1/F",STANLEY,CHAN,4156683398,"VALUE FIRE PROTECTION INC",17TH,ST,"SAN FRANCISCO",CA,94107-0000,,,"RELOCATE 2 EXISTING SPRINKLER HEADS",
#200810073620,8,2008/10/07,2008/10/20,ISSUED,9,2009/10/20,50000,50000,APARTMENTS,400,APARTMENTS,400,198,8,550,,BATTERY,ST,,,"PANKOW SPECIAL PROJECTS",,4157167897,"PANKOW SPECIAL PROJECTS LP","2ND STREET  600 NORTH",,"SAN FRANCISCO",CA,94107-0000,,,"NEW STEEL FRAMED + METAL PANEL CLAD ENTRY CANOPIES AT EXTG CONCRETE ARCADE TO REMAIN. ALL WORK WITHIN PROPERTY LINE. REPLACE EXTG LT FIXTURE WITH NEW. SEPERATE PERMIT FOR ELECTRICAL",
#200810073621,8,2008/10/07,2008/10/09,ISSUED,9,2009/10/09,55000,55000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3005B,18,9,,BURLWOOD,DR,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REMODEL KITCHEN AND BATH AT 2ND FL. REMODEL E BATH AT 3RD FLOOR  NEW FULL BATH.",
#200810073622,8,2008/10/07,2008/10/07,ISSUED,9,2009/04/07,19500,20000,APARTMENTS,4,APARTMENTS,4,2698,51,271,,EUREKA,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"CAP FOUNDATION 80 LF 10""-12"" IN HEIGHT. DOWELL #4 REBAR MIN 6 INCH (E) SET IN EPOXY  4 @ 16"" ON CENTER HORIZONTAL/VERTICAL. INSTALL NEW 3X6 PT PLATE W/GAL 5/8 X 12"" ANCHOR BOLTS @ 4' ON CENTER. PROVIDE RAISED CONCRETE FOOTING  2 POST  SISTER ON NEW MATERIAL  REPLACE DECK (WOOD)  SOME JOISTS ON TOP D",
#200810073622,8,2008/10/07,2008/10/07,ISSUED,9,2009/04/07,19500,20000,APARTMENTS,4,APARTMENTS,4,2698,52,273,,EUREKA,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"CAP FOUNDATION 80 LF 10""-12"" IN HEIGHT. DOWELL #4 REBAR MIN 6 INCH (E) SET IN EPOXY  4 @ 16"" ON CENTER HORIZONTAL/VERTICAL. INSTALL NEW 3X6 PT PLATE W/GAL 5/8 X 12"" ANCHOR BOLTS @ 4' ON CENTER. PROVIDE RAISED CONCRETE FOOTING  2 POST  SISTER ON NEW MATERIAL  REPLACE DECK (WOOD)  SOME JOISTS ON TOP D",
#200810073622,8,2008/10/07,2008/10/07,ISSUED,9,2009/04/07,19500,20000,APARTMENTS,4,APARTMENTS,4,2698,53,275,,EUREKA,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"CAP FOUNDATION 80 LF 10""-12"" IN HEIGHT. DOWELL #4 REBAR MIN 6 INCH (E) SET IN EPOXY  4 @ 16"" ON CENTER HORIZONTAL/VERTICAL. INSTALL NEW 3X6 PT PLATE W/GAL 5/8 X 12"" ANCHOR BOLTS @ 4' ON CENTER. PROVIDE RAISED CONCRETE FOOTING  2 POST  SISTER ON NEW MATERIAL  REPLACE DECK (WOOD)  SOME JOISTS ON TOP D",
#200810073622,8,2008/10/07,2008/10/07,ISSUED,9,2009/04/07,19500,20000,APARTMENTS,4,APARTMENTS,4,2698,54,277,,EUREKA,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"CAP FOUNDATION 80 LF 10""-12"" IN HEIGHT. DOWELL #4 REBAR MIN 6 INCH (E) SET IN EPOXY  4 @ 16"" ON CENTER HORIZONTAL/VERTICAL. INSTALL NEW 3X6 PT PLATE W/GAL 5/8 X 12"" ANCHOR BOLTS @ 4' ON CENTER. PROVIDE RAISED CONCRETE FOOTING  2 POST  SISTER ON NEW MATERIAL  REPLACE DECK (WOOD)  SOME JOISTS ON TOP D",
#200810073623,8,2008/10/07,2008/10/08,ISSUED,9,2009/04/08,20000,20000,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,269,6,322,,KEARNY,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"SUBMIT AS BUILT PLAN FOR APPROVED #200712211158 TO REVISE KITCHEN EQUIPMENT IN KITCHEN AREA AND REARRANGE FOOD PREPARATION AREA EQUIPMENT  INCLUDE OCCUPANCY LOAD COUNT.",
#200810073624,8,2008/10/07,2008/10/07,ISSUED,9,2009/02/07,5000,5000,CHURCH,,CHURCH,,3641,009A,2764,,FOLSOM,ST,,,VICTOR,JUAREZ,6507577968,"AZTECA ROOFING CO",SYLVAN,ST,"DALY CITY",CA,94014-0000,,,REROOFING.,
#200810073625,8,2008/10/07,2008/10/07,ISSUED,9,2009/02/07,1,1,"1 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,4098,16,684,,ARKANSAS,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"RENEW PA# 2003/05/22/5290 TO OBTAIN FINAL INSPECTION.",
#200810073626,8,2008/10/07,2008/10/14,ISSUED,9,2009/10/14,86000,86000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5704,33,415,,ELLSWORTH,ST,,,,,,,,,,,,,,"CREATING LAUNDRY  FAMILY RM & FULL BATHRM AT GROUND FLOOR  AND REPLACING DETERIORATED FOUNDATION AND SLAB.",
#200810073629,8,2008/10/07,2008/10/07,ISSUED,9,2009/04/07,14500,14500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6244,38,463,,RAYMOND,AV,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REPLACE VINYL WINDOWS  @ REAR W/DOUBLE PANEL VINYL WINDOW IN KIND. (SAME SIZE  SAME STYLE). ADD HARLY BOARD W/BUILDING PAPER TO THE EXISTING REDWOOD SIDING. (1) WINDOS REPLACE IN BACK OF BLDG. 850 SF OF WALL AREA @ REAR.",
#200810073630,8,2008/10/07,2008/10/07,ISSUED,9,2009/10/07,92000,92000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6486,35,190,,HANOVER,ST,,,RICHARD,BARNARD.,6505894262,"ELITE CONSTRUCTION COMPANY",WILLOW,WY,"SAN BRUNO",CA,94066-0000,,,"2ND FLOOR. RE-SHEETROCK & RE-WIRE KITCHEN. REPLACE WINDOWS IN-KIND. NO CHANGE TO WALL DOOR OR EXITING.",
#200810073631,8,2008/10/07,2008/10/07,ISSUED,9,2009/10/07,32300,32300,APARTMENTS,24,APARTMENTS,24,709,27,1400,,WEBSTER,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"WORK @ UNIT# 5 ONLY. INSTALL NEW CARPET  REPLACE LIGHT FIXTURE  NEW TOILET  NEW TILE FLOOR ON BATHROOM & KITCHEN  REPLACE SLIDING DOOR ON CLOSETS. NEW STOVE  NEW REFRIGERATOR  NEW VANITY WITH CABINET  NEW SHOWER HEAD  IN GENERAL REPLACING EXISTING  ALSO PAINT WALLS & CEILING.",
#200810073633,8,2008/10/07,2008/10/07,ISSUED,9,2009/04/07,19355,19355,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,4260,26,2227,,24TH,ST,,,"MARK POWERS",,4158224488,"EXCELSIOR ROOFING CO",UNDERWOOD,AV,"SAN FRANCISCO",CA,94124,,,REROOFING,
#200810073634,8,2008/10/07,2008/10/09,ISSUED,9,2009/04/09,23000,23000,APARTMENTS,43,APARTMENTS,43,3576,12,2176,,MISSION,ST,,,"HENRY KARNILOWICZ",,4156217533,"OCCIDENTAL EXPRESS **SEE NOTE***",HOWARD,ST,"SAN FRANCISCO",CA,94103-2806,,,"CREATE CONFERENCE ROOM AT 1ST FLOOR LEVEL.",
#200810073634,8,2008/10/07,2008/10/09,ISSUED,9,2009/04/09,23000,23000,APARTMENTS,43,APARTMENTS,43,3576,12,2186,,MISSION,ST,,,"HENRY KARNILOWICZ",,4156217533,"OCCIDENTAL EXPRESS **SEE NOTE***",HOWARD,ST,"SAN FRANCISCO",CA,94103-2806,,,"CREATE CONFERENCE ROOM AT 1ST FLOOR LEVEL.",
#200810073635,8,2008/10/07,2008/10/07,ISSUED,9,2009/04/07,22000,22000,APARTMENTS,6,APARTMENTS,6,1230,18,540,,COLE,ST,,,"DAVID SIERRA",,4159319365,"D C S   ELECTRIC  INC"," PIXLEY",ST,"SAN FRANCISCO",CA,94123,,,"REMOVE ALUMINUM WINDOWS IN FRONT OF BUILDING AND REPLACE WITH NARVIN WINDOWS WOOD CLAD. ULTIMATE DOUBLE HUNG. 18 WINDOWS TO BE WOOD FRAME ALUM CLAD.",
#200810073637,8,2008/10/07,2008/10/07,ISSUED,9,2009/10/07,61656,61656,APARTMENTS,55,APARTMENTS,55,282,004A,701,,TAYLOR,ST,,,JOEL,CHAVEZ,4158371344,"C 3 REMODEL INC","MARIPOSA STREET  SUITE A",,"SAN FRANCISCO",CA,94107-0000,,,"WORK @ UNIT# 205  # 407 & # 507 ONLY. KITCHEN & BATH. REPLACE (E) CABINETS  COUNTERTOPS  TILES FIXTURES & APPLIANCE  UPDATE PLUMBING & CODE INSTALL NEW CABINETS  COUNTER TOPS  TILE & APPLIANCE PATCH & PAINT WALLS & CEILING. LIGHTING SHALL COMPLY WITH TITLE 24 MANDATORY LIGHTING MEASURES.",
#200810073638,8,2008/10/07,2008/10/07,ISSUED,9,2009/02/07,1000,1000,"FOOD/BEVERAGE HNDLNG",1,"FOOD/BEVERAGE HNDLNG",1,4267,33,2809,,24TH,ST,,,YASUO,ITO,6505917651,KITAMI,"E. SAN CARLOS",AV,"SAN CARLOS",CA,94070,,,"REVISION TO PA3200804119500 (APPROVED) TO ABATE COMPLAINT#200668249 FILED ON 03/24/06. ALL ILLEGAL WORK DEMOLISH & REMOVED UNDER PA#200804119500. (N) CONSTRUCTION OF RESTAURANT AS PER PA#200804119500.",
#200810073639,8,2008/10/07,2008/10/07,ISSUED,9,2009/10/07,41104,41104,APARTMENTS,18,APARTMENTS,18,681,5,2100,,POST,ST,,,JOEL,CHAVEZ,4158371344,"C 3 REMODEL INC","MARIPOSA STREET  SUITE A",,"SAN FRANCISCO",CA,94107-0000,,,"WORK  @ UNIT# 2 & # 8 ONLY. REMODEL 2 APARTMENTS. REPLACE 2 KITCHENS & 2 BATHROOMS. INSTALL NEW TILE IN KITCHEN & BATH. NEW COUNTER TOPS & CABINETS IN KITCHEN. UPGRADE TO FIXTURES & APPLIANCES. PATCH & PAINT WALLS & CEILING. LIGHTING SHALL COMPLY WITH TITLE 24 LIGHTING MANDATORY MEASURES.",
#200810073640,8,2008/10/07,2008/10/07,ISSUED,9,2009/10/07,60000,60000,"FOOD/BEVERAGE HNDLNG",2,"FOOD/BEVERAGE HNDLNG",2,1204,8,507,,DIVISADERO,ST,,,,,,,,,,,,,,"TO CONTINUE WORK UNDER PA#200707197284",
#200810073641,8,2008/10/07,2008/10/07,ISSUED,9,2009/10/07,75000,75000,"RESIDENTIAL HOTEL",167,"RESIDENTIAL HOTEL",167,3703,28,74,,06TH,ST,,,"HENRY KARNILOWICZ",,4156217533,"OCCIDENTAL EXPRESS **SEE NOTE***",HOWARD,ST,"SAN FRANCISCO",CA,94103-2806,,,"REPLACING GAS FIRED FORCED AIR FURNACES (5) ON 5 FLOORS INCLUDING DETERIORATED DUCTING SAME LOCATIONS",
#200810073642,8,2008/10/07,2008/10/07,ISSUED,9,2009/02/07,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1204,8,507,A,DIVISADERO,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"TO FINALIZE WORK APPROVED UNDER PA#200701161738",
#200810083643,8,2008/10/08,2008/10/08,ISSUED,9,2009/04/08,12000,12000,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,2203,60,2115,,14TH,AV,,,"21ST CENTURY HOME IMPROVEMENT",,4159741234,"21ST CENTURY HOME IMPROVT",HARRISON,ST,"SAN FRANCISCO",CA,94107,,,REROOFING,
#200810083644,8,2008/10/08,2008/10/08,ISSUED,9,2009/04/08,10500,10500,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,3028B,4,133,,"LOS PALMOS",DR,,,"21ST CENTURY HOME IMPROVEMENT",,4159741234,"21ST CENTURY HOME IMPROVT",HARRISON,ST,"SAN FRANCISCO",CA,94107,,,REROOFING,
#200810083645,8,2008/10/08,2008/10/08,ISSUED,9,2009/02/08,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6760,32,1007,,BOSWORTH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"RENEW PA# 2005/09/29/4308 TO OBTAIN FINAL INSPECTION ONLY. TO COMPLY WITH NOV# 200563444.",
#200810083646,8,2008/10/08,2008/10/09,ISSUED,9,2010/10/09,305000,305000,OFFICE,0,OFFICE,0,8709,8,1650,,OWENS,ST,,,RICH,LERNER,4156410800,"DOME CONTRUCTION CORP",OAKDALE,AV,"SAN FRANCISCO",CA,94124-0000,,,"6TH FLOOR: TENANT IMPROVEMENT IN AN (E) SHELL SPACE. WORK SHALL CONSIST OF NEW PARTITION WALLS AND CEILING. MEP & FIRE  SPRINKLER DESIGN UNDER SEPERATE PERMIT",
#200810083647,8,2008/10/08,2008/10/08,ISSUED,9,2009/10/08,36000,36000,"ARTIST LIVE/WORK",3,"ARTIST LIVE/WORK",3,3969,1,499,,ALABAMA,ST,,,"NABI CONSTRUCTION",,4155522215,"NABI CONSTRUCTION & ENGINEERING INC",UTAH,ST,"SAN FRANCISCO",CA,94103-0000,,,"REVISION TO 200804210257: ADD NEW ACCESSIBLE RESTROOM AND SHOWER  EXTEND EXISTING MEZZANINE IN SPACE 122",
#200810083648,8,2008/10/08,2008/10/08,ISSUED,9,2009/04/08,5300,5300,OFFICE,0,OFFICE,0,3710,19,45,,FREMONT,ST,,,JOHN,HALEY-WALKER,9254843701,"INTELLIGENT TECHNOLOGIES"," SERPENTINE",LN,PLEASANTON,CA,94566-4799,,,"17TH FLOOR-INSTALL A FIKE HFC-125 FIRE SUPPRESSION SYSTEMS  MDF ROOM",
