"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",PLANSETS,15_DAY_HOLD?,"EXISTING STORIES","PROPOSED STORIES","ASSESSOR STORIES","VOLUNTARY SOFT-STORY RETROFIT","NO OF PAGES",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET_NUMBER,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION
#201505287416,8,2015/05/28,2015/06/08,ISSUED,9,2015/12/08,1000,6000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,3,3,3,,0,7116,1,193,,BRIGHT,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"TO CLEAR NOV #2015-42681. REMOVE UNWARRATNED WORK. REMOVE ELEC WIRES THAT HAVE NEVER BEEN HOOKED UP TO ANY PANEL. REMOVE FRAMING  REMOVE DRY WALL."
#201505287419,8,2015/05/28,2015/06/03,ISSUED,9,2015/10/03,1,1,APARTMENTS,5,APARTMENTS,5,2,,3,3,0,,9,6637,40,147,,DAY,ST,1,,HUBERT,PENNY,4152445531,"HUBERT PENNY",3,"MIRA VISTA",CT,"DALY CITY",CA,94014-0000,,,"REVISION TO 201404183616  201504143598. SEISMIC RETROFIT TARGET STORY  GR LEVEL  PER ORD 66-13. WOOD FRAME SEISMIC RETROFIT PROGRAM (COMMON AREA PERMIT)"
#201505287419,8,2015/05/28,2015/06/03,ISSUED,9,2015/10/03,1,1,APARTMENTS,5,APARTMENTS,5,2,,3,3,0,,9,6637,44,147,,DAY,ST,5,,HUBERT,PENNY,4152445531,"HUBERT PENNY",3,"MIRA VISTA",CT,"DALY CITY",CA,94014-0000,,,"REVISION TO 201404183616  201504143598. SEISMIC RETROFIT TARGET STORY  GR LEVEL  PER ORD 66-13. WOOD FRAME SEISMIC RETROFIT PROGRAM (COMMON AREA PERMIT)"
#201505287423,8,2015/05/28,2015/06/15,ISSUED,9,2016/06/15,60000,60000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,3,3,2,,11,150,4,1629,,TAYLOR,ST,,,LYONS,KENNETH,4157200377,"LYONS BUILDING & ASSOCIATES INC.",200,TOPEKA,AV,"SAN FRANCISCO",CA,94124-0000,,,"REPLACE EXISTING HANDRAIL/GUARDRAIL IN KIND TO MEET CURRENT CODE REQ. REPLACE EXISTING FENCE/GATE IN KIND. REPLACE EXISTING STAIRS AND PAVING IN KIND"
#201505287424,8,2015/05/28,2015/06/01,ISSUED,9,2015/10/01,1,1,APARTMENTS,3,APARTMENTS,3,2,,3,3,2,,1,0436F,28,1767,,"NORTH POINT",ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REVISION: LOWER EXTERIOR STAIRWALL ON EAST SIDE. REF APP#201207306039. N/A MAHER"
#201505287427,8,2015/05/28,2015/06/01,ISSUED,9,2015/10/01,1,1000,APARTMENTS,3,APARTMENTS,3,2,,3,3,2,,3,0436F,28,1767,,"NORTH POINT",ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REVISION TO APP#201207306039. PROPERTY LINE RATED WALL ON WEST ELEVATION. NEW OPENINGS WITHIN (E) WALL TO BE FIRE SPRINKLER PROTECTED. N/A FOR MAHER."
#201505287434,8,2015/05/28,2015/06/01,ISSUED,9,2015/12/01,7000,7000,"BARBER/BEAUTY SALON",149,"BARBER/BEAUTY SALON",149,2,,4,4,4,,4,177,1,943,,KEARNY,ST,,,RAMSES,BOIVIN,4159129123,"RAMSES BOIVIN",3400,"MARKET STREET",,"SAN FRANCISCO",CA,94114-0000,,,"COMMERCIAL ENTRANCE ACCESSIBILITY UPGRADE  NO CHANGE OF USE  NO HORIZONTAL ADDITION NO VERTICAL ADDITION."
#201505287436,8,2015/05/28,2015/06/16,ISSUED,9,2016/06/16,100000,145000,"TOURIST HOTEL/MOTEL",685,"TOURIST HOTEL/MOTEL",685,2,,36,36,35,,32,295,16,345,,STOCKTON,ST,0,,"DAVID CECIL",JAMES,7022324877,"LEDCOR CONSTRUCTION INC",6405,"MIRA MESA BLVD STE 100",,"SAN DIEGO",CA,92121-0000,,,"TI FOR REDWOOD ROOM IN 3RD BASEMENT OF HOTEL. WORK INCLUDES NEW DOORS  WALL COVERINGS OPERABLE PARTITIONS  FINISHES  ACOUSTICAL TILE AND GRID  REINSTALLATION OF E LIGHT FIXTURES"
#201505287438,8,2015/05/28,2015/06/02,ISSUED,9,2016/06/02,25000,41120,"RETAIL SALES",0,"RETAIL SALES",0,2,,15,15,16,,1,309,10,166,,GEARY,ST,,,VICTOR,LAUREL,5104381300,"RED HAWK FIRE & SECURITY CA LLC",4384,ENTERPRISE,PL,FREMONT,CA,94538-0000,,,"ADD UPRIGHT AND PENDENT PROTECTION ON 2ND FLOOR WHICH CURRENTLY HAVE NON COVERAGE. USING EXISITING FIRE PUMP RATED 300 GPM AT 105- AS BUILT REQUIRED WHEN WATER FLOW INFORMATION IS RECEIVED AND RECALCULATION REQUIRED. 80 HEADS - AS BUILTS REQUIRED"
#201505287440,8,2015/05/28,2015/06/02,ISSUED,9,2016/06/02,28000,49000,"RETAIL SALES",0,"RETAIL SALES",0,2,,6,6,6,,2,310,18,185,,POST,ST,0,,VICTOR,LAUREL,5104381300,"RED HAWK FIRE & SECURITY CA LLC",4384,ENTERPRISE,PL,FREMONT,CA,94538-0000,,,"RELOCATE MAIN AND ADD 6 HEADS TO BASEMENT  ADD 32 AND PLUG 5  RELOCATE BRANCH LINE ON 2/F. ADD 11 NEW  RELOCATE 2 AND RELOCATE 1 BRANCH LINE ON 3/F"
#201505287443,8,2015/05/28,2015/06/01,ISSUED,9,2015/10/01,3000,10000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,2,2,2,,9,1185,028A,1667,B,FULTON,ST,,,"DESMOND PAUL",MCGIBBON,4155710541,"MC GIBBON CONSTRUCTION",323,GONZALEZ,DR,"SAN FRANCISCO",CA,94132-0000,,,"REPAIR AND REPLACE DECK IN KIND"
#201505287443,8,2015/05/28,2015/06/01,ISSUED,9,2015/10/01,3000,10000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,2,2,2,,9,1185,028A,1667,C,FULTON,ST,,,"DESMOND PAUL",MCGIBBON,4155710541,"MC GIBBON CONSTRUCTION",323,GONZALEZ,DR,"SAN FRANCISCO",CA,94132-0000,,,"REPAIR AND REPLACE DECK IN KIND"
#201505287444,8,2015/05/28,2015/06/03,ISSUED,9,2015/10/03,1,1000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,7,4101,51,615,,MISSOURI,ST,,,"CHAN YOUNG",PARK,5108911691,"CROSS DIAL TECHNOLOGIES & CONSTR.",211,10TH,ST,OAKLAND,CA,94607-0000,,,"REVISION TO PA 2015 0304 9930 - TYPICAL WOOD DETAIL GROUND FLOOR FOUNDATION PLAN. FIRST FLR & ROOF FRAMING PLAN STRUCTURAL DETAIL"
#201505287447,8,2015/05/28,2015/06/02,ISSUED,9,2016/06/02,150000,150000,OFFICE,,OFFICE,,2,,4,4,4,,10,3787,31,475,,BRANNAN,ST,,,KEN,RAY,5103464395,"ACCO ENGINEERED SYSTEMS",1133,ALADDIN,AV,"SAN LEANDRO",CA,94577-4311,,,"2ND/3RD FLR: REBALANCE (E) VAV BOXES TO SERVE (N) ZONES AS SHOWN. UPSIZE BOXES AND REDISTRIBUTE DUCTWORK AS NEEDED FOR NEW ZONES. PROVIDE AND INSTALL 2 WATER SOURCE HEAT PUMPS. REF APP#201505206759.  MAHER NA"
#201505287448,8,2015/05/28,2015/06/04,ISSUED,9,2015/12/04,10000,12000,OFFICE,0,OFFICE,0,2,,7,7,7,,7,161,51,728,,PACIFIC,AV,201,,"DIANE WONG HSIA","ERIK LIU",4156265500,"TRANSWORLD CONSTRUCTION",1178,FOLSOM,ST,"SAN FRANCISCO",CA,94103,,,"#201 -REVISION TO APP#201409035287 - INFILL ESCALATOR PIT WITH STEEL ANGLE AND METAL DECK. N/A FOR THE MAHER."
#201505287449,8,2015/05/28,2015/06/10,ISSUED,9,2015/12/10,20000,20000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,3,3,0,,4,1352,72,85,,06TH,AV,,,KEVIN,WEBB,4154749905,"KEVIN WEBB CONSTRUCTION",3298,"PIERCE ST.  2ND FLR",,"SAN FRANCISCO",CA,94123-2700,,,"REVISION TO PA 2014 1002 7891: PARTIAL FOUNDATION REPLACEMENT. REAR WINDOW - TO FRENCH DOOR  REMOVE MEDIA ROOM WALLS  REPLACE REAR WINDOW WITH FRENCH DOOR.  COMPLIANCE WITH MAHER ORDINANCE NO 155-13 NOT REQUIRED."
#201505297462,8,2015/05/29,2015/06/11,ISSUED,9,2016/06/11,50000,50000,OFFICE,0,OFFICE,0,2,,42,42,11,,3,3713,6,1,,MARKET,ST,,,KEVIN,MITCHELL,4157823700,"DPR CONSTRUCTION A GENERAL PARTNERSHIP",945,FRONT,ST,"SAN FRANCISCO",CA,94111-0000,,,"NEW STRUCTURAL SUPPORT FOR HEAVY KITCHEN EQUIPEMENT  REINFORCEMENT FOR LARGE PENETRATIONS  SUPPORTS FOR PARTIAL HEIGHT WALLS  ADDED SHAFT PLATFORMS FOR MECH EQUIP REF 201503231539 MAHER NOT REQ. HOOD/DUCT UNDER SEPERATE PERMIT."
#201505297466,8,2015/05/29,2015/06/03,ISSUED,9,2016/06/03,48500,48500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,506,005C,3001,,OCTAVIA,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"KITCHEN AND BATHROOM REMODEL IN BOTH UNITS - 2KITCHENS AND 2 BATHROOMS"
#201505297466,8,2015/05/29,2015/06/03,ISSUED,9,2016/06/03,48500,48500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,506,005C,3003,,OCTAVIA,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"KITCHEN AND BATHROOM REMODEL IN BOTH UNITS - 2KITCHENS AND 2 BATHROOMS"
#201505297469,8,2015/05/29,2015/06/25,ISSUED,9,2015/10/25,1,1,"WAREHOUSE NO FRNITUR",,"WAREHOUSE NO FRNITUR",,2,,2,2,,,4,5281,20,901,,RANKIN,ST,,,DWAYNE,BAKER,4088820199,"J K BAKER CONSTRUCTION  INC",226,MCEVOY,ST,"SAN JOSE",CA,95126-0000,,,"HEALTH DEPARTMENT REVIEW.REF PA 2015 0123 6530 - CONSTRUCTION AT THE WAREHOUSE FOR MOLLIE STONES MARKETS PRODUCE DISTRIBUTION CTR. MAHER NA"
#201505297477,8,2015/05/29,2015/06/09,ISSUED,9,2015/12/09,15000,15000,OFFICE,0,OFFICE,0,2,,10,10,10,,5,3707,51,685,,MARKET,ST,,,ROBERT,BUCKLEY,4152821625,"ANDERSON ROWE & BUCKLEY  INC.",2833,3RD,ST,"SAN FRANCISCO",CA,94107,,,"1)DEMO DUCT WORK AND DISTRIBUTION PER SHEET IM2.1  2)INSTALL NEW DUCT WORK AND DISTRIBUTION PER SHEET 1M2.1 3)INSTALL 4 NEW FIRE SMOKE DAMPERS PER SHEET 1M2.1 4)BALANCE GRILLES TO NEW VALVES  SHEET 2M2.1  N/A FOR THE MAHER."
#201505297480,8,2015/05/29,2015/06/01,ISSUED,9,2016/06/01,113584,132584,OFFICE,0,OFFICE,0,2,,7,7,7,,8,3722,76,611,,MISSION,ST,,,RICH,LERNER,4156410800,"DOME CONSTRUCTION CORP",393,"EAST GRAND",AV,"SO. SAN FRANCISCO",CA,94080-0000,,,"5/F -T.I.  ON A 7 STORY BLDG. BUIL-OUT CONSISTS OF DEMO OF EXTG PARTITIONS AND CONSTRUCTION OF NEW WALL AND GLAZING CONFIGURATION  MINOR POWER DATA WORK AND FINISHES. NO NEW CEILING OR LIGHTING. NO STRUCTURAL WORK TO BE PERFORMED."
#201505297493,8,2015/05/29,2015/06/15,ISSUED,9,2016/06/15,60000,60000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,2,,12,2972,6,289,,JUANITA,WY,,,"JAMES  PATRICK  HANNON",,6503751010,"HANNON CONSTRUCTION CO INC",2704,SUMMIT,ST,BURLINGAME,CA,94010,,,"TO LEGALIZE EXISTING BATHROOM AND FRAME NEW WALKINg CLOSET. REPLACE WINDOWS SIDE OF THE HOUSE."
#201505297500,8,2015/05/29,2015/06/04,ISSUED,9,2015/10/04,500,500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,2,2,2,,2,3632,24,137,,"FAIR OAKS",ST,,,RICHARD,BICARDO,4152799864,"BICARDO BUILDERS",20,"MAPLE HILL",DR,"SAN RAFAEL",CA,94903-0000,,,"REVISION TO REF PA: 2015 0417 3971 - NEW DOOR TO ALLY WAY FOR GARBAGE MAN   NEW GARAGE NOT TO EXCEED (E) WIDTH."
#201505297502,8,2015/05/29,2015/06/24,ISSUED,9,2016/06/24,30000,50000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,Y,2,2,2,,9,4158,72,1110,,"RHODE ISLAND",ST,0,,,,,,,,,,,,,,"ENCLOSED LIGHT WELL. KITCHEN REMODEL  ADD DORMER SKYLIGHT AND REMODEL BATHROOM."
#201505297509,8,2015/05/29,2015/06/11,ISSUED,9,2015/10/11,1,3000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,2,,6,984,005A,145,,PRESIDIO,AV,,,TOMMY,NEESON,4152798860,"TOMMY NEESON CONSTRUCTION",1606,33RD,AV,"SAN FRANCISCO",CA,94122-0000,,,"RECONFIGURE DECK (NOT VISIBLE FROM STREET)  WET BAR  LAUNDRY - REVISION TO PA 2012 0417 8460. MAHER NA"
#201505297512,8,2015/05/29,2015/06/08,ISSUED,9,2016/06/08,20000,36000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,3,3,1,,7,2409,15,2471,,16TH,AV,,,"SOON YE",LOUIE,4159998216,"SOON YE LOUIE/DBA SOON LOUIE CONST.",1117,PLYMOUTH,AV,"SAN FRANCISCO",CA,94112-0000,,,"ADD ONE FAMILY ROOM  ONE LIVING ROOM  ONE BATHROOM ON 1ST FLROOR PER PLAN."
#201505297518,8,2015/05/29,2015/06/10,ISSUED,9,2015/10/10,1,1,OFFICE,,OFFICE,,2,,4,4,4,,4,3526,16,290,,DIVISION,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"ADMINISTRATIVE PERMIT ONLY FOR PLANNING REQUIREMENT TO LEGITIMIZE 18 900 SF OFFICE USE. NO CONSTRUCTION WORK. MAHER NA"
#201505297519,8,2015/05/29,2015/06/02,ISSUED,9,2015/12/02,12500,12500,OFFICE,,OFFICE,,2,,5,5,5,,6,3788,41,665,,03RD,ST,,,"DAVID HORTON",MEASE,5104125720,"TEAM COMMERCIAL CONSTRUCTION INC.",253,TEWKSBURY,AV,"POINT RICHMOND",CA,94801,,,"3RD FLR/SUITE 333: REVISION TO PA 2015 0415 3715- ADDITION OF 2 OFFICES.  MAHER NA"
#201505297520,8,2015/05/29,2015/06/04,ISSUED,9,2015/12/04,1,12000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,3,3,2,,4,1836,011A,1470,,18TH,AV,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REVISION TO PA 2014 0905 5620 & 2015 0120 6146 FOR REMOVING REAR DECK AND REPLACING WITH A WINDOW WITH THE (E) EXIT DOOR."
#201505297520,8,2015/05/29,2015/06/04,ISSUED,9,2015/12/04,1,12000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,3,3,2,,4,1836,011A,1472,,18TH,AV,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REVISION TO PA 2014 0905 5620 & 2015 0120 6146 FOR REMOVING REAR DECK AND REPLACING WITH A WINDOW WITH THE (E) EXIT DOOR."
#201505297524,8,2015/05/29,2015/06/23,ISSUED,9,2015/10/23,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,4,4,2,,8,1312,8,865,,"EL CAMINO DEL MAR",*,,,DANNY,BERNARDINI,4155637550,"UPSCALE CONSTRUCTION INC",2151,"UNION ST #1",,"SAN FRANCISCO",CA,94123,,,"REVISION TO PA 2012 0206 3645 & 2013 0909 6328 - WINDOW CHANGES & ADDITIONS.  MAX U FACTOR .32"
#201505297546,8,2015/05/29,2015/06/25,ISSUED,9,2016/06/25,75000,75000,APARTMENTS,8,APARTMENTS,8,2,,4,4,3,,4,275,7,940,,JONES,ST,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"UNITS #2  3  & 6 RENOVATION TO THE KITCHEN AND BATHROOMS OF TYPICAL UPPER STORY. 3 UNITS IN ALL. UNITS ARE MIRRAR IMAGE."
#201505297553,8,2015/05/29,2015/06/12,ISSUED,9,2016/06/12,5000,80000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,4,4,4,,5,965,5,3130,,PACIFIC,AV,,,"ANDREW POAGE &","JAMES DIJEAU",6502731023,"DIJEAU POAGE CONSTRUCTION INC.",1,"SOUTH LINDEN",AV,"SOUTH SAN FRANCISCO",CA,94080-0000,,,"REMOVAL OF A COLUMN IN THE PATIO AND NEW RETAINING WALL AND LANDSCAPE IMPROVEMENTS. MAHER NA"
#201505297561,8,2015/05/29,2015/06/22,ISSUED,9,2016/06/22,50000,50000,APARTMENTS,6,APARTMENTS,6,2,,3,3,3,,8,1157,5,821,,BRODERICK,ST,0,,"CHICK CHUEN WONG",,4152799018,"WONG CONSTRUCTION INC",800,MORNINGSIDE,DR,MILLBRAE,CA,94030-0000,,,"SOFT STOREY RETROFIT PER SFBC CHAPTER 34B  2012 IEBC APPENDIX A-4. maher na"
#201505297570,8,2015/05/29,2015/06/01,ISSUED,9,2015/10/01,1,1,"2 FAMILY DWELLING",2,APARTMENTS,3,2,,3,3,2,,2,1844,45,441,,JUDAH,ST,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REVISION TO PA 2015 0206 7730 - CHANGE FROM ENTIRE BLD TO BE SPRINKLED TO ONLY 1ST FLOOR THROUGHOUT PER NFPA 13 (GARAGE) AND REMAINDER NFPA 13-R  PER SFFD REQUIREMENT"
#201505297573,8,2015/05/29,2015/06/01,ISSUED,9,2016/06/01,40000,48000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,6,7087,49,290,,ARCH,ST,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"2ND FLR: REMODEL (E) KITCHEN & TWO BATHROOMS. REPLACE REAR WINDOWS IN KIND - NOT VISIBLE FROM THE STREET.  REMOVE BACK FIREPLACE AND REPLACE WITH GAS FIREPLACE. NO STRUCTURAL WORK OR WORK ON GROUND FLOOR."
#201505297577,8,2015/05/29,2015/06/29,ISSUED,9,2016/06/29,95000,140000,"FOOD/BEVERAGE HNDLNG",3,"FOOD/BEVERAGE HNDLNG",3,2,,3,3,0,,23,936,20,2400,,LOMBARD,ST,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"TENANT IMPROVEMENT TO EXISTING RESTAURANT (A-3 OCCUPANCY)SPACE TO INCLUDE NEW FINISHES  FIXTURES  EQUIPMENT  ENTRY DOORS.  ENTIRE 1ST FLOOR IS REQUIRED TO BE PROVIDED WITH SPRINKLER SYSTEM PROTECTION PER NPFA 13. MEP AND SPRINKLER SYSTEM INSTALLATION UNDER SEPARATE APPLICATIONS"
#201505297578,8,2015/05/29,2015/06/05,ISSUED,9,2015/10/05,1,1,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,2,,3,3,,,14,3773,3,100,,BRANNAN,ST,,,RON,TAYLOR,9259346133,"TERRA NOVA INDUSTRIES",1607,"TICE VALLEY",BL,"WALNUT CREEK",CA,94563,,,"ADMIN PERMIT TO REAPPROVE SUPERSEDED SHEETS NOT SIGNED BY FIRE PLAN CHECK.  REF. # 201503191358"
#201505297581,8,2015/05/29,2015/06/08,ISSUED,9,2015/12/08,6600,6600,"RECREATION BLDG",,"RECREATION BLDG",,2,,3,3,3,,2,1218,5,321,,DIVISADERO,ST,,,MARTIN,TAM,4152791035,"BAY ROCK CONSTRUCTION & DEVELOP. INC.",8,"MOUNT LASSEN",DR,"SAN RAFAEL",CA,94903-0000,,,"BUILD  NON-LOAD BEARING PARTITION WALL INSIDE ADD OUTLETS ADD 3 CEILING LIGHTS. WORK AT FIRST FLOOR EXERCISE STUDIO."
#201506017583,8,2015/06/01,2015/06/03,ISSUED,9,2017/06/03,585000,763000,OFFICE,0,OFFICE,0,2,,6,6,5,,28,3727,103,1161,,MISSION,ST,,,PETER,ALEXANDER,4157179501,"BIONEER BUILDERS",7,ARROYO,AV,"SAN ANSELMO",CA,94960-0000,,,"5th FLOOR: INTERIOR TI OF OFFICE INCLUDING NON LOAD BEARING PARTITIONS  PARTIAL CEILING  FINISHES. SINGLE TENANT OCCUPANCY. MEP/FIRE/LIFE SAFTEY UNDER SEP PERMIT. MAHER NA"
#201506017584,8,2015/06/01,2015/06/03,ISSUED,9,2016/06/03,90000,113000,OFFICE,0,OFFICE,0,2,,5,5,5,,3,3735,5,631,,HOWARD,ST,,,KEVIN,RUSSELL,4159839520,"CENTRIC CONSTRUCTION INC",165,VALLEY,DR,BRISBANE,CA,94005-0000,,,"4TH FL DEMO OF NON LOAD BEARING PARTITONS  RESTROOM FIXTURES AND FLOOR IN PREP OF TI.  TENANT IMPROVEMENT UNDER SEPARATE PERMIT PER AB-017."
#201506017585,8,2015/06/01,2015/06/11,ISSUED,9,2016/06/11,35717,44956,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,1,1,1,,20,1067,33,46,,COOK,ST,,,KWOK,WONG,4155686202,"KL CONSTRUCTION GROUP",1714,POLK,ST,"SAN FRANCISCO",CA,94109-0000,,,"REMODEL KITCHEN  NEW BATH  ADD INTERIOR STAIRS TO BASEMENT AND ATTIC FOR COENVENIENCE  WINDOW AND DOOR CHANGES NOT VISIBLE FROM STREET. NO CHANGE IN BASEMENT"
#201506017586,8,2015/06/01,2015/06/11,ISSUED,9,2016/06/11,57314,57314,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,3,3,0,,19,1036,58,44,,PARKER,AV,0,,KWOK,WONG,4155686202,"KL CONSTRUCTION GROUP",1714,POLK,ST,"SAN FRANCISCO",CA,94109-0000,,,"REMODEL KITCHEN AND BATH. OPEN UP NON BEARING WALLS. ADD PLYWOOD TO EXISTING WALLS. UOPEN UP 4 SMALL CLOSET DOORS ALONG HALLWAY BEARING WALL ADD 4X6 HEADERS  NO MAJOR STRUCTURAL REFRAMING. DOUBLE JOISTS IN GARAGE UNDER PLYWOOD. GEN MEP UPGRADES"
#201506017587,8,2015/06/01,2015/06/01,ISSUED,9,2015/10/01,1000,1000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,1501,043C,7935,,GEARY,BL,,,GARY,LOVETT,5105323862,"LOVETT & LOVETT ROOFING CO INC",2525,"P O BOX 3203",,DANVILLE,CA,94526-0000,,,"INSTALL NEW PLYWOOD ON ROOF  NO STRUCTURAL CHANGES."
#201506017588,8,2015/06/01,2015/06/01,ISSUED,9,2015/12/01,13805,13805,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,1501,043C,7935,,GEARY,BL,,,GARY,LOVETT,5105323862,"LOVETT & LOVETT ROOFING CO INC",2525,"P O BOX 3203",,DANVILLE,CA,94526-0000,,,REROOFING
#201506017589,8,2015/06/01,2015/06/01,ISSUED,9,2016/06/01,30000,30000,OFFICE,0,OFFICE,0,0,,5,5,5,,0,196,16,499,,JACKSON,ST,,,ROBERT,LAUBACH,4088711540,"ENVIRONMENTAL ROOFING & WATERPROOF ING",1157,DELL,AV,CAMPBELL,CA,95008-0000,,,"REROOFING  N/A ORDINANCE #155-13"
#201506017590,8,2015/06/01,2015/06/01,ISSUED,9,2015/10/01,2000,2000,APARTMENTS,4,APARTMENTS,4,0,,2,2,2,,0,1286,2,557,,BELVEDERE,ST,,,CRIS,SPILLY,6505539054,"AMERICAN HOME RENEWAL INC",310,SHAW,RD,"SO SAN FRANCISCO",CA,94080-0000,,,"REPLACE 3 WINDOWS ON BACK WALL  NOT VISABLE FROM STREET  NO STRUCTURAL CHANGES  MAX. U FACTOR 0.32."
#201506017591,8,2015/06/01,2015/06/01,ISSUED,9,2015/10/01,1940,1940,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,3,3,1,,5,3656,32,561,,ELIZABETH,ST,,,CARLOS,RAMOS,5105697649,"PAN GEO CONSTRUCTION",3354,PARTRIDEGE,AV,OAKLAND,CA,94605-0000,,,"REVISION TO 201410158927. ADD CANTILEVERED BALCONY APPROX 24 SF OFF 2ND FL. TIE TO 2 2X8 JOIST FRAMING OKAY. REFRAME E SKYLIGHTS IN KITCHEN AT CELING. NOT VISIBLE FROM STREET. INDICATE SIZE OF BEAM TO 4X12 AT CEILING 2ND FL"
#201506017592,8,2015/06/01,2015/06/01,ISSUED,9,2015/10/01,2050,2050,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,3,3,,,0,1763,13,1359,,08TH,AV,,,"FRANCISCO RANGEL",,4158222324,"LINGRUEN ASSOCIATES",1555,YOSEMITE,AV,"SAN FRANCISCO",CA,94124,,,"peform repairs as per lingruen associates termite report #66758. item #2a 5a pertaining to #2 - to raise (e) foundation 12"" max."
#201506017592,8,2015/06/01,2015/06/01,ISSUED,9,2015/10/01,2050,2050,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,3,3,,,0,1763,13,1361,,08TH,AV,,,"FRANCISCO RANGEL",,4158222324,"LINGRUEN ASSOCIATES",1555,YOSEMITE,AV,"SAN FRANCISCO",CA,94124,,,"peform repairs as per lingruen associates termite report #66758. item #2a 5a pertaining to #2 - to raise (e) foundation 12"" max."
#201506017594,8,2015/06/01,2015/06/03,ISSUED,9,2016/06/03,30000,35000,APARTMENTS,8,APARTMENTS,8,2,,3,3,2,,4,1457,34,400,,26TH,AV,,,TERRY,LUI,4152699893,"K LUI GENERAL CONSTRUCTION CO.",853,"VISTA GRANDE",,MILLBRAE,CA,94030-0000,,,"SOFT STORY RETROFIT PER RATIONAL METHOD."
#201506017595,8,2015/06/01,2015/06/11,ISSUED,9,2016/06/11,146000,146000,OFFICE,0,OFFICE,0,2,,6,6,6,,8,3774,73,274,,BRANNAN,ST,,,RAY,REINERTSON,4156470884,"R.M.R. CONSTRUCTION COMPANY",2424,OAKDALE,AV,"SAN FRANCISCO",CA,94124,,,"6TH FLOOR - ADA BATHROOM UPGRADE. N/A MAHER ORDINANCE"
