"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,
#200506296364,3,2005/06/29,2005/08/31,ISSUED,9,2006/08/31,40000,20000,"RETAIL SALES",0,"RETAIL SALES",0,331,5,115,,MASON,ST,,,TERRY,LUI,4152699893,"K LUI GENERAL CONST ","VISTA GRANDE",,MILLBRAE,CA,94030-0000,,,"SEISMIC UPGRADE OF EXIST 1-STORY MASONRY BUILDING W/NEW STEEL MOMENT FRAMES&CONCRETE GRADE BEAMS AT",
#200506296365,3,2005/06/29,2005/08/10,ISSUED,9,2005/12/10,1500,2232,APARTMENTS,5,APARTMENTS,5,1267,39,910,,STANYAN,ST,,,BRENT,PATTERSON,5107869555,"AAA FIRE PROTECTION SERVICES","3 # BURNDHART",ST,HAYWARD,CA,94545-0000,,,"ADD 5 HEADS IN LAUNDRY ROOM. ADD 3 HEADS IN CORRIDOR. ALL WORK PER NFPA13.",
#200507016619,3,2005/07/01,2005/08/09,ISSUED,9,2006/08/09,79645,95574,OFFICE,0,OFFICE,0,293,3,133,,KEARNY,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"937 SQ FT SPACE/MEMORABILIA SALE CONVERTED TO DENTAL OFFICE W/ RECEPTION/PXT OFFICE&3DENTAL CHAIRS.",
#200507016631,3,2005/07/01,2005/08/02,ISSUED,9,2006/08/02,60000,60000,OFFICE,0,OFFICE,0,3774,67,501,,02ND,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"OTI-1  4TH FLOOR  LT  ME  LS  SP",
#200507016670,3,2005/07/01,2005/08/10,ISSUED,9,2006/02/10,1000,10000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1069,5,23,,WOOD,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REVISE 200207252319.INSTALL APPROX 85' STEM WALL 6"" WIDE AT SO. PROPERTY LINE&REAR WALL OF BUILDING ",
#200507016709,3,2005/07/01,2005/08/31,ISSUED,9,2006/08/31,53000,63800,OFFICE,0,OFFICE,0,237,16,353,,SACRAMENTO,ST,,,RICH,LERNER,6410800,"DOME CONTRUCTION CORP",CAROLINA,ST,"SAN FRANCISCO",CA,94103-0000,,,"OTI- 1 ARCHITECTURAL 14TH FLOOR",
#200507056753,3,2005/07/05,2005/08/04,ISSUED,9,2006/08/04,100000,100000,OFFICE,0,OFFICE,0,232,16,3,,"EMBARCADERO CENTER",*,,,TRACY,COLETTA,4156488140,"R. N. FIELD CONSTRUCTION","FOLSOM  ST  2ND FLOOR",,"SAN FRANCISCO",CA,94105-0000,,,"OTI-2 10TH/F ME  EL.",
#200507056755,3,2005/07/05,2005/08/05,ISSUED,9,2006/08/05,100000,100000,OFFICE,0,OFFICE,0,232,16,3,,"EMBARCADERO CENTER",*,,,TRACY,COLETTA,4156488140,"R. N. FIELD CONSTRUCTION","FOLSOM  ST  2ND FLOOR",,"SAN FRANCISCO",CA,94105-0000,,,"OTI-2 9TH/F ME  EL.",
#200507056769,3,2005/07/05,2005/08/15,ISSUED,9,2006/02/15,8500,8500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5428G,11,235,,KALMANOVITZ,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"EXTENSION ON (E) REAR YARD DECK -WOOD FRAME",
#200507056795,3,2005/07/05,2005/08/24,ISSUED,9,2007/08/24,400000,400000,OFFICE,0,OFFICE,0,262,21,201,,CALIFORNIA,ST,0,,"CHARLES BOYLE III",,4153570779,"WCP SVCS  DBA: VENTURE BUILDERS","MISSION  ST  23RD FL",,"SAN FRANCISCO",CA,94105-0000,,,"OTI-1  13TH FLOOR  EL  ME  LS  SP.",
#200507056797,3,2005/07/05,2005/08/08,ISSUED,9,2006/08/08,25000,40000,OFFICE,0,OFFICE,0,238,1,275,,BATTERY,ST,,,PETER,GOLDSMITH,4159782790,"GCI  INC",BERRY,ST,"SAN FRANCISCO",CA,94107-0000,,,"OTI-1 REV. 10TH FLOOR",
#200507056799,3,2005/07/05,2005/08/08,ISSUED,9,2006/08/08,220000,220000,OFFICE,0,OFFICE,0,259,26,555,,CALIFORNIA,ST,0,,"RICHLEN COMMERCIAL INTERI",,9256748850,"RICHLEN CONSTRUCTION",ASPEN,DR,PACHECO,CA,94553-0000,,,"OTI-1 43RD FLOOR  EL  ME  LS  SP",
#200507056805,3,2005/07/05,2005/08/08,ISSUED,9,2006/08/08,75000,75000,OFFICE,0,OFFICE,0,259,26,555,,CALIFORNIA,ST,0,,"RICHLEN COMMERCIAL INTERI",,9256748850,"RICHLEN CONSTRUCTION",ASPEN,DR,PACHECO,CA,94553-0000,,,"OTI-2 43RD FLOOR  EL  ME",
#200507056806,3,2005/07/05,2005/08/08,ISSUED,9,2006/02/08,15000,15000,OFFICE,0,OFFICE,0,259,26,555,,CALIFORNIA,ST,0,,"RICHLEN COMMERCIAL INTERI",,9256748850,"RICHLEN CONSTRUCTION",ASPEN,DR,PACHECO,CA,94553-0000,,,"OTI-3 43RD FLOOR  LS",
#200507056850,3,2005/07/05,2005/08/12,ISSUED,9,2006/08/12,50000,50000,APARTMENTS,56,APARTMENTS,56,726,19,1425,,FILLMORE,ST,,,"WILLIAM LEE",,4156488888,"STARLITE ELECTRIC  INC.","PO BOX 882283",,"SAN FRANCISCO",CA,94188-0000,,,"ONE FOR ONE SWAP OUT OF INIATING DEVICES & FIRE ALARM PANEL. NOTIFICATION DEVICES SHALL REMAIN.",
#200507066941,3,2005/07/06,2005/08/10,ISSUED,9,2007/08/10,450000,450000,OFFICE,0,OFFICE,0,232,16,3,,"EMBARCADERO CENTER",*,,,"BRENT ZERULL ","WILLIAM KEN COCHRANE",4158501412,"BRENT CONSTRUCTION CO INC",BERRY,ST,"SAN FRANCISCO",CA,94107,,,"OTI-1  26TH FLOOR  EL  ME  LS  SP. NO INCREASE IN OFFICE SPACE.",
#200507066949,3,2005/07/06,2005/08/22,ISSUED,9,2006/02/22,20000,25000,APARTMENTS,12,APARTMENTS,12,1063,23,3430,,GEARY,BL,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"PROPOSED VOLUNTARY STRUCTURAL REINFORCEMENT.NO EXTERIOR WORK.",
#200507066956,3,2005/07/06,2005/08/22,ISSUED,9,2006/02/22,19875,19875,OFFICE,0,OFFICE,0,294,4,239,,GRANT,AV,,,"B.WESTPHAL T.PAPPAS J.PARR","DOUG HOM",9258084336,"BAY ALARM COMPANY",BERRY,DR,PACHECO,CA,94553-0000,,,"@ BASMENT TO 6TH FL FIRE ALARM SYSTEM.",
#200507076998,3,2005/07/07,2005/08/15,ISSUED,9,2006/08/15,30000,30000,OFFICE,0,OFFICE,0,270,40,555,,PINE,ST,,,"C. SABAH  S. KAIN  M. COTTLE",,9252503241,"C A SABAH AND COMPANY INC"," STONERIDGE",DR,PLEASANTON,CA,94588,,,"ADDING HEAT DETECTORS  (36) HEAT DETECTORS; (1) SINGLE INPUT MODULE (4) DUAL INPUT MODULE",
#200507076999,3,2005/07/07,2005/08/15,ISSUED,9,2006/08/15,32000,32000,OFFICE,0,OFFICE,0,6527,45,3333,,25TH,ST,,,"C. SABAH  S. KAIN  M. COTTLE",,9252503241,"C A SABAH AND COMPANY INC"," STONERIDGE",DR,PLEASANTON,CA,94588,,,"MINOR MODIFICATIONS TO EXISTING FIRE ALARM; (14) PHOTOELECTIVE SMKE DETECTIONS; (4) HEAT DETECTORS ",
#200507077066,3,2005/07/07,2005/08/02,ISSUED,9,2006/02/02,9000,9000,"1 FAMILY DWELLING",1,CHURCH,0,1773,10,1398,,19TH,AV,,,"LONG XU & ANNIE XU",,4158216828,"ALL CITY BUILDER CORP (CHECK LIC)",TOLAND,ST,"SAN FRANCISCO",CA,94124-0000,,,"FIRE SPRINKLER WORK ONLY UNDER THIS PERMIT AT 1ST & 2ND FLOOR",
#200507077075,3,2005/07/07,2005/08/05,ISSUED,9,2005/12/05,450,450,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,582,12,2430,,PACIFIC,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"BOARD OF APPEAL CASE #04-189.  FOR APPL #200301245818S.",
#200507087097,3,2005/07/08,2005/08/08,ISSUED,9,2006/08/08,300000,300000,OFFICE,0,OFFICE,0,3717,5,160,,SPEAR,ST,,,"PETER NOSLER",,7823700,"DPR CONSTRUCTION INC",VETERANS,BL,"REDWOOD CITY",CA,94063-0000,,,"OTI-2  18TH FLOOR  EL  ME  SP.",
#200507087167,3,2005/07/08,2005/08/26,ISSUED,9,2006/02/26,7500,20000,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,105,1,1345,,MONTGOMERY,ST,,,"VICTOR GRANADOS",*,4153415932,"VIC - 1 CONSTRUCTION","SAN JOSE",AV,"SAN FRANCISCO",CA,94112-0000,,,"ADDITIONAL RETAING WALL AT GARAGE AREA FROM #200504079443.",
#200507117310,3,2005/07/11,2005/08/26,ISSUED,9,2005/12/26,1,1,CHURCH,0,APARTMENTS,12,1127,007A,1820,,EDDY,ST,,,"WEST COAST PREMIER CONSTR",,5102710950,"WEST COAST PREMIER CONSTRUCTION INC","MANDELA PKWY STE 3",,OAKLAND,CA,94607-0000,,,"FILED REVISION TO (E) PERMIT APP#200307280541 ONLY . FIRST (MAIN) LEVEL FRAMING REVISION. (NO CHANGE",
#200507117343,3,2005/07/11,2005/08/24,ISSUED,9,2006/08/24,15000,50000,"WAREHOUSE NO FRNITUR",0,"WAREHOUSE NO FRNITUR",0,3704,6,416,,JESSIE,ST,,,,,,,,,,,,,,"CONCRETE DEMOLITION FOR OSHA REQUIRED EXIT STAIRS & BASEMENT SLAB REQUIRED PA# 2005/04/14/0069.",
#200507117343,3,2005/07/11,2005/08/24,ISSUED,9,2006/08/24,15000,50000,"WAREHOUSE NO FRNITUR",0,"WAREHOUSE NO FRNITUR",0,3704,6,420,,JESSIE,ST,,,,,,,,,,,,,,"CONCRETE DEMOLITION FOR OSHA REQUIRED EXIT STAIRS & BASEMENT SLAB REQUIRED PA# 2005/04/14/0069.",
#200507127399,3,2005/07/12,2005/08/05,ISSUED,9,2007/08/05,409160,409160,OFFICE,0,OFFICE,0,231,23,2,,"EMBARCADERO CENTER",*,,,"BRENT ZERULL ","WILLIAM KEN COCHRANE",4158501412,"BRENT CONSTRUCTION CO INC",BERRY,ST,"SAN FRANCISCO",CA,94107,,,"OTI-1  14TH FLOOR  EL  ME  LS  SP.",
#200507127402,3,2005/07/12,2005/08/05,ISSUED,9,2007/08/05,905320,905320,OFFICE,0,OFFICE,0,231,23,2,,"EMBARCADERO CENTER",*,,,"BRENT ZERULL ","WILLIAM KEN COCHRANE",4158501412,"BRENT CONSTRUCTION CO INC",BERRY,ST,"SAN FRANCISCO",CA,94107,,,"OTI-1  15TH FLOOR  EL  ME  LS  SP.",
#200507127440,3,2005/07/12,2005/08/01,ISSUED,9,2006/08/01,75250,75250,"LENDING INSTITUTION",0,"LENDING INSTITUTION",0,3930A,1,2300,,16TH,ST,,,STEVEN,MOORE,,"MOORE CONSTRUCTION",FERNGLEN,DR,"SAN JOSE",CA,95123-0000,,,"REVISE TELLER LINE WITHIN EXIST FOOTPRINT OF BACK AREA. DEMO 1 WALL  MAKE ADDITIONAL DESK SPACE.",
#200507137474,3,2005/07/13,2005/08/18,ISSUED,9,2006/02/18,12000,12000,OFFICE,0,OFFICE,0,269,1,235,,MONTGOMERY,ST,,,"TODD  R. DIMARTINO",,4159081020,"SKYLINE CONSTRUCTION","SANSOME ST. 4TH FLOOR",,"SAN FRANCISCO",CA,94111-0000,,,"SPRINKLER WORK ON THE 1ST FLOOR  MEZZANE LEVEL & 2ND FLOOR. NO INCREASE IN OFFICE SPACE.",
#200507137499,3,2005/07/13,2005/08/18,ISSUED,9,2006/08/18,27000,27000,OFFICE,0,OFFICE,0,233,45,4,,"EMBARCADERO CENTER",*,,,"BRENT ZERULL ","WILLIAM KEN COCHRANE",4158501412,"BRENT CONSTRUCTION CO INC",BERRY,ST,"SAN FRANCISCO",CA,94107,,,"STRUCTURAL WORK ON THE 24TH/FL TO REINFORCE FLOOR FOR HIGH DENIFY FILES  THIS WORK IS ASSOCIATED W/",
#200507137514,3,2005/07/13,2005/08/02,ISSUED,9,2007/08/02,450000,450000,OFFICE,0,OFFICE,0,241,26,600,,CALIFORNIA,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"OTI-1  19TH FLOOR  EL  ME  LS  SP.",
#200507137515,3,2005/07/13,2005/08/02,ISSUED,9,2006/08/02,100000,114000,OFFICE,0,OFFICE,0,241,26,600,,CALIFORNIA,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"OTI-2  19TH FLOOR  EL  ME.",
#200507147537,3,2005/07/14,2005/08/15,ISSUED,9,2006/08/15,83180,120000,OFFICE,0,OFFICE,0,232,16,3,,"EMBARCADERO CENTER",*,,,PETER,GOLDSMITH,4159782790,"GCI  INC",BERRY,ST,"SAN FRANCISCO",CA,94107-0000,,,"OTI-1  16TH FLOOR  EL  ME  LS  SP.",
#200507147609,3,2005/07/14,2005/08/10,ISSUED,9,2006/08/10,32719,32719,OFFICE,0,OFFICE,0,6309,004A,333,,SCHWERIN,ST,,,"PAUL LARSON  CELSO","SANCHEZ  SID BUCHANAN  JAMES",5107854200,"ALLAN AUTOMATIC SPRINKLER",MACK,ST,HAYWARD,CA,94545-0000,,,"RELOCATE AND ADD 76 SPRINKLERS ON 2ND FLR  RELOCATING AND ADDING 29 SPRINKLERS ON 1ST FLOOR",
#200507147648,3,2005/07/14,2005/08/09,ISSUED,9,2006/02/09,8200,12000,OFFICE,0,OFFICE,0,311,15,1,,POST,ST,,,OWEN,RHODES,5106327017,"GEO M ROBINSON & CO"," 85TH",AV,OAKLAND,CA,94621,,,"INSTALLATION OF NEW FIRE SPRINKLER SYSTEM IN NON-SPRINKLERED AREA. ADD 56 PENDENT HEADS ON 25TH FLR",
#200507157681,3,2005/07/15,2005/08/08,ISSUED,9,2005/12/08,1,1,"1 FAMILY DWELLING",2,"1 FAMILY DWELLING",2,519,26,32,,HARRIS,PL,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"FOR ADMINISTRATIVE PURPOSES TO ESTABLISH LEGAL USE AND OCCUPANCY AS 2 FAMILY DWELLING PER ASSESSORS",
#200507157681,3,2005/07/15,2005/08/08,ISSUED,9,2005/12/08,1,1,"1 FAMILY DWELLING",2,"1 FAMILY DWELLING",2,519,26,34,,HARRIS,PL,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"FOR ADMINISTRATIVE PURPOSES TO ESTABLISH LEGAL USE AND OCCUPANCY AS 2 FAMILY DWELLING PER ASSESSORS",
#200507157699,3,2005/07/15,2005/08/12,ISSUED,9,2006/08/12,20000,60000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1002,31,2849,,WASHINGTON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REVISION TO PA# 2004/04/14/1288&CHG LAYOUT TO 1ST 2ND&3RD FL WALLS.SEISMEC UPGRADE TO 2/FL.",
#200507157699,3,2005/07/15,2005/08/12,ISSUED,9,2006/08/12,20000,60000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1002,31,2847,,WASHINGTON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REVISION TO PA# 2004/04/14/1288&CHG LAYOUT TO 1ST 2ND&3RD FL WALLS.SEISMEC UPGRADE TO 2/FL.",
#200507157723,3,2005/07/15,2005/08/22,ISSUED,9,2007/08/22,190000,313000,OFFICE,0,OFFICE,0,3718,26,201,,MISSION,ST,,,"CHARLES BOYLE III",,4153570779,"WCP SVCS  DBA: VENTURE BUILDERS","MISSION  ST  23RD FL",,"SAN FRANCISCO",CA,94105-0000,,,"OTI-1  17TH/FL-EL ME  LS  SP.",
#200507157730,3,2005/07/15,2005/08/17,ISSUED,9,2007/08/17,210000,347000,OFFICE,0,OFFICE,0,3718,26,201,,MISSION,ST,,,"CHARLES BOYLE III",,4153570779,"WCP SVCS  DBA: VENTURE BUILDERS","MISSION  ST  23RD FL",,"SAN FRANCISCO",CA,94105-0000,,,"OTI-1 16TH/FL-EL ME LS  SP.",
#200507157734,3,2005/07/15,2005/08/22,ISSUED,9,2006/08/22,130000,130000,OFFICE,0,OFFICE,0,3718,26,201,,MISSION,ST,,,"CHARLES BOYLE III",,4153570779,"WCP SVCS  DBA: VENTURE BUILDERS","MISSION  ST  23RD FL",,"SAN FRANCISCO",CA,94105-0000,,,"OTI-2  16TH/FL-EL ME.",
#200507157739,3,2005/07/15,2005/08/22,ISSUED,9,2006/08/22,130000,151200,OFFICE,0,OFFICE,0,3718,26,201,,MISSION,ST,,,"CHARLES BOYLE III",,4153570779,"WCP SVCS  DBA: VENTURE BUILDERS","MISSION  ST  23RD FL",,"SAN FRANCISCO",CA,94105-0000,,,"OTI-2  17TH/FL-EL ME LS SP.",
#200507157787,3,2005/07/15,2005/08/15,ISSUED,9,2006/08/15,25000,40000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,6747,7,418,,BOSWORTH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"RETAINING WALL 9'6"" WITH 12"" ABOVE GRADE  REFERENCE TO 200002095954 AND FOOTINGS ONLY",
#200507157787,3,2005/07/15,2005/08/15,ISSUED,9,2006/08/15,25000,40000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,6747,5,418,,BOSWORTH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"RETAINING WALL 9'6"" WITH 12"" ABOVE GRADE  REFERENCE TO 200002095954 AND FOOTINGS ONLY",
#200507157787,3,2005/07/15,2005/08/15,ISSUED,9,2006/08/15,25000,40000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,6747,6,418,,BOSWORTH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"RETAINING WALL 9'6"" WITH 12"" ABOVE GRADE  REFERENCE TO 200002095954 AND FOOTINGS ONLY",
#200507187801,3,2005/07/18,2005/08/02,ISSUED,9,2006/08/02,200000,200000,OFFICE,0,OFFICE,0,3803,5,185,,BERRY,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"WORK INCLUDES THICKENING OF (E) SLAB AND ERECTION OF CONCRETE WALLS SURROUNDING A RADIOLOGY",
#200507187812,3,2005/07/18,2005/08/18,ISSUED,9,2006/08/18,130000,130000,OFFICE,0,OFFICE,0,3708,56,525,,MARKET,ST,,,"JOHN PRIBUS/BAYARDO CHAMORRO",,6505880447,"PRIBUSS ENGINEERING INC",MAYFAIR,AV,"SOUTH SAN FRANCISCO",CA,94080-0000,,,"FIRE SPRINKLER FOR 29TH FLOOR & 39TH FLOOR  MECH. ROOMS.",
#200507187827,3,2005/07/18,2005/08/18,ISSUED,9,2006/02/18,7500,7500,OFFICE,0,OFFICE,0,269,1,235,,MONTGOMERY,ST,,,"TODD  R. DIMARTINO",,4159081020,"SKYLINE CONSTRUCTION","SANSOME ST. 4TH FLOOR",,"SAN FRANCISCO",CA,94111-0000,,,"8TH FLOOR - LIFE SAFETY WORK.",
#200507187829,3,2005/07/18,2005/08/11,ISSUED,9,2006/08/11,65000,96558,OFFICE,0,OFFICE,0,235,22,50,,CALIFORNIA,ST,,,"TODD  R. DIMARTINO",,4159081020,"SKYLINE CONSTRUCTION","SANSOME ST. 4TH FLOOR",,"SAN FRANCISCO",CA,94111-0000,,,"OTI-2  3RD FLOOR  LS ME SP",
#200507187834,3,2005/07/18,2005/08/11,ISSUED,9,2006/02/11,15000,15000,OFFICE,0,OFFICE,0,235,22,50,,CALIFORNIA,ST,,,"TODD  R. DIMARTINO",,4159081020,"SKYLINE CONSTRUCTION","SANSOME ST. 4TH FLOOR",,"SAN FRANCISCO",CA,94111-0000,,,"LIFE SAFETY WORK.3RD FLOOR. NO INCREASE IN OFFICE SPACE.",
#200507187837,3,2005/07/18,2005/08/11,ISSUED,9,2006/02/11,10000,10000,OFFICE,0,OFFICE,0,235,22,50,,CALIFORNIA,ST,,,"TODD  R. DIMARTINO",,4159081020,"SKYLINE CONSTRUCTION","SANSOME ST. 4TH FLOOR",,"SAN FRANCISCO",CA,94111-0000,,,"LIFE SAFETY WORK. 3RD CORRIDOR. NO INCREASE IN OFFICE SPACE.",
#200507187850,3,2005/07/18,2005/08/24,ISSUED,9,2007/08/24,625000,671176,OFFICE,0,OFFICE,0,3709,17,425,,MARKET,ST,,,"BRENT ZERULL ","WILLIAM KEN COCHRANE",4158501412,"BRENT CONSTRUCTION CO INC",BERRY,ST,"SAN FRANCISCO",CA,94107,,,"OTI -1 EL ME  LS  SP (24TH FL)",
#200507187857,3,2005/07/18,2005/08/10,ISSUED,9,2007/08/10,608256,652500,OFFICE,0,OFFICE,0,3709,14,425,,MARKET,ST,,,"BRENT ZERULL ","WILLIAM KEN COCHRANE",4158501412,"BRENT CONSTRUCTION CO INC",BERRY,ST,"SAN FRANCISCO",CA,94107,,,"OTI-1  25TH FLOOR  EL  ME  LS  SP.",
#200507187860,3,2005/07/18,2005/08/22,ISSUED,9,2007/08/22,631000,668000,OFFICE,0,OFFICE,0,3709,14,425,,MARKET,ST,,,"BRENT ZERULL ","WILLIAM KEN COCHRANE",4158501412,"BRENT CONSTRUCTION CO INC",BERRY,ST,"SAN FRANCISCO",CA,94107,,,"OTI-1  26TH FLOOR  EL  ME  LS  SP.",
#200507187862,4,2005/07/18,2005/08/08,ISSUED,9,2006/02/08,10000,10000,"RETAIL SALES",0,,,328,2,790,,MARKET,ST,,,TERRY,LONG,4158696460,"AD ART INC.","THOMAS MELLON",CR,"SAN FRANCISCO",CA,94134-0000,,,"ERECT SIGN FOR ELECTRIC   PROJECTING  DOUBLE FACED.",
#200507187871,4,2005/07/18,2005/08/01,ISSUED,9,2006/02/01,7500,7500,"FOOD/BEVERAGE HNDLNG",,,,3708,40,49,,STEVENSON,ST,,,"CHARLES STERNE TOBIN VANNIER","MELANIE SCHOW",5105337693,"ARROW SIGN CO"," 46TH",AV,OAKLAND,CA,94601,,,"TO ERECT ELECTRIC DOUBLE FACED PROJECTING SIGN.",
#200507198068,3,2005/07/19,2005/08/26,ISSUED,9,2005/12/26,1000,1000,APARTMENTS,3,APARTMENTS,3,1281,9,1151,,COLE,ST,,,IAN,MACLEAN,4156094516,"AXIOM CONSTRUCTION",ROSEMONT,PL,"SAN FRANCISCO",CA,94103-0000,,,"ALL WORK TO COMPLY WITH PHYTSICAL IMSPECTION 3R-4165 SHEETROCKPATCHES  FIRE DAMPERS  DUICTING ",
#200507198068,3,2005/07/19,2005/08/26,ISSUED,9,2005/12/26,1000,1000,APARTMENTS,3,APARTMENTS,3,1281,9,1149,,COLE,ST,,,IAN,MACLEAN,4156094516,"AXIOM CONSTRUCTION",ROSEMONT,PL,"SAN FRANCISCO",CA,94103-0000,,,"ALL WORK TO COMPLY WITH PHYTSICAL IMSPECTION 3R-4165 SHEETROCKPATCHES  FIRE DAMPERS  DUICTING ",
#200507198068,3,2005/07/19,2005/08/26,ISSUED,9,2005/12/26,1000,1000,APARTMENTS,3,APARTMENTS,3,1281,9,1147,,COLE,ST,,,IAN,MACLEAN,4156094516,"AXIOM CONSTRUCTION",ROSEMONT,PL,"SAN FRANCISCO",CA,94103-0000,,,"ALL WORK TO COMPLY WITH PHYTSICAL IMSPECTION 3R-4165 SHEETROCKPATCHES  FIRE DAMPERS  DUICTING ",
#200507208074,3,2005/07/20,2005/08/19,ISSUED,9,2007/08/19,280000,333780,OFFICE,0,OFFICE,0,3735,59,201,,03RD,ST,,,"RICHLEN COMMERCIAL INTERI",,9256748850,"RICHLEN CONSTRUCTION",ASPEN,DR,PACHECO,CA,94553-0000,,,"OTI-2 7TH/FL-EL ME LS SP.",
#200507208090,8,2005/07/20,2005/08/02,ISSUED,9,2006/08/02,200000,200000,APARTMENTS,24,APARTMENTS,24,744,12,951,,EDDY,ST,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REPAIR FIRE & FIRE FIGHTING RELATED DAMAGE AT EXTERIOR SIDE OF LIGHTWELL AT COMMON HALLWAYS ELEVATOR",
#200507208129,3,2005/07/20,2005/08/11,ISSUED,9,2006/02/11,8000,8000,"1 FAMILY DWELLING",4,"1 FAMILY DWELLING",4,3566,17,13,,ABBEY,ST,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"INSTALL FIRE SPRINKLER ON GROUND FLOOR.",
#200507208129,3,2005/07/20,2005/08/11,ISSUED,9,2006/02/11,8000,8000,"1 FAMILY DWELLING",4,"1 FAMILY DWELLING",4,3566,17,17,,ABBEY,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"INSTALL FIRE SPRINKLER ON GROUND FLOOR.",
#200507208129,3,2005/07/20,2005/08/11,ISSUED,9,2006/02/11,8000,8000,"1 FAMILY DWELLING",4,"1 FAMILY DWELLING",4,3566,17,19,,ABBEY,ST,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"INSTALL FIRE SPRINKLER ON GROUND FLOOR.",
#200507208129,3,2005/07/20,2005/08/11,ISSUED,9,2006/02/11,8000,8000,"1 FAMILY DWELLING",4,"1 FAMILY DWELLING",4,3566,17,15,,ABBEY,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"INSTALL FIRE SPRINKLER ON GROUND FLOOR.",
#200507218233,3,2005/07/21,2005/08/04,ISSUED,9,2006/08/04,80000,80000,OFFICE,0,OFFICE,0,232,16,3,,"EMBARCADERO CENTER",*,,,TRACY,COLETTA,4156488140,"R. N. FIELD CONSTRUCTION","FOLSOM  ST  2ND FLOOR",,"SAN FRANCISCO",CA,94105-0000,,,"OTI-1 8TH FLOOR  EL ME LS SP",
#200507218238,3,2005/07/21,2005/08/04,ISSUED,9,2006/02/04,6800,6800,SCHOOL,0,SCHOOL,0,833,3,150,,OAK,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ADDITION OF TWO SMOKE DETECTORS  TWO CONTROL MODULES FOR TWO NEW FSD/S AND THREE AUDIO VISUAL",
