"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION
#200705312696,3,2007/05/31,2007/06/11,ISSUED,9,2007/10/11,5000,5000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1895,10,1643,,48TH,AV,,,JEFFERY,GOFFO,4158210407,"JEFFREY GOFFO CONSTRUCTION",ELIZABETH,ST,"SAN FRANCISCO",CA,94114,,,"COMPLY WITH CONDO CONVERSION REPORT #3R-4932 FOR 1641-1643 48TH AVE."
#200706012698,8,2007/06/01,2007/06/01,ISSUED,9,2007/12/01,15300,15300,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5957,35,145,,EDINBURGH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REVISION TO APP #200702164346/200505202973 2ND FLOOR CHANGES. RELOCATE MASTER BEDROOM TO FAMILY ROOM  REARRANGE  BEDROOM  CLOSET AND EXERCISE ROOM. 1ST FLOOR FAMILY ROOM TO 2 BEDROOM AND MEDIA ROOM"
#200706012699,8,2007/06/01,2007/06/01,ISSUED,9,2007/10/01,2000,2000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,798,4,833,,FILLMORE,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REPAIR EXISTING FRONT STAIRS W/ NEW TREADS AND DECKING AS WELL AS SOME INTERNAL FRAMING TO REPAIR DAMAGE CAUSED BY DRYROT IN FRAMING. EXISTING GRUADRAIL + FACADE AND ALL DECORATIVE ELEMENTS TO REMAIN. TOTAL REPAIR NOT BE EXCEED 50% OF ORIGNAL SURFACE AREA OF STEPS/DECKING + FACADE ELEMENTS."
#200706012700,8,2007/06/01,2007/06/01,ISSUED,9,2007/10/01,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1193,18,2196,,HAYES,ST,,,KEVIN,BORN,4157564260,"ASHBURY QUALITY CONSTRUCTION",GEARY,BL,"SAN FRANCISCO",CA,94118-0000,,,"RENEW PA#200604068424 & PA#200605101199 FOR FINAL INSPECTION."
#200706012701,8,2007/06/01,2007/06/01,ISSUED,9,2007/10/01,4500,4500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2884,11,370,,MAGELLAN,AV,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REMOVE AND REPLACE EXTG WNDWS WITH NEW WNDW. 18 IN KIND. REMOVE AND REPLACE EXTG EXTERIOR DOORS (4). MIN U FACTOR 0.67"
#200706012702,8,2007/06/01,2007/06/01,ISSUED,9,2007/12/01,16000,16000,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,1741,41,1222,,10TH,AV,,,"21ST CENTURY HOME IMPROVEMENT",,4159741234,"21ST CENTURY HOME IMPROVT",HARRISON,AV,"SAN FRANCISCO",CA,94107,,,REROOFING
#200706012703,8,2007/06/01,2007/06/01,ISSUED,9,2007/10/01,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6605,43,660,,28TH,ST,,,MICHAEL,CASSIDY,4158655469,"THE BANNER DEVELOPMENT COMPANY",BAKER,ST,"SAN FRANCISCO",CA,94117-0000,,,"RENEW PA# 200411018205  200203201928 FOR FINAL"
#200706012704,8,2007/06/01,2007/06/01,ISSUED,9,2008/06/01,33000,33000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,3545,88,53,,RAMONA,AV,,,"GREG SCHOEPP  MIKE PEARSON","JUSTIN KRITZER",4152216913,"SCHOEPP CONSTRUCTION INC",BALBOA,ST,"SAN FRANCISCO",CA,94121-0000,,,"REMOVE SHEETROCK FROM 1 1/2 WALLS. REPLACE (2) KITCHENS REMODELS ELECTRICAL + PLUMBING. RE-SHEETROCK + INSULATION. INSTALL KITCHEN CBINETS  APPLIANCES. NO STRUCTURAL CHANGES. R-13 MIN. INSULATION FOR WALLS. AT LEAST 50% LIGHTING WATTAGE MUST BE HIGH EFFICACY."
#200706012704,8,2007/06/01,2007/06/01,ISSUED,9,2008/06/01,33000,33000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,3545,88,51,,RAMONA,AV,,,"GREG SCHOEPP  MIKE PEARSON","JUSTIN KRITZER",4152216913,"SCHOEPP CONSTRUCTION INC",BALBOA,ST,"SAN FRANCISCO",CA,94121-0000,,,"REMOVE SHEETROCK FROM 1 1/2 WALLS. REPLACE (2) KITCHENS REMODELS ELECTRICAL + PLUMBING. RE-SHEETROCK + INSULATION. INSTALL KITCHEN CBINETS  APPLIANCES. NO STRUCTURAL CHANGES. R-13 MIN. INSULATION FOR WALLS. AT LEAST 50% LIGHTING WATTAGE MUST BE HIGH EFFICACY."
#200706012705,8,2007/06/01,2007/06/01,ISSUED,9,2007/10/01,1,1,APARTMENTS,20,APARTMENTS,20,694,6,1030,,GEARY,ST,,,KAMRAN,BOUDAI,4152827010,"FIRE PROTECTION RETROFIT SPECIALIST",HOWARD,ST,"SAN FRANCISCO",CA,94107-0000,,,"TO RENEW EXPIRED PA#2004/05/24/4685 AND 2002/08/05/3138 TO COMPLY WITH ORD. 172-1 FOR SPRINKLERS."
#200706012706,8,2007/06/01,2007/06/01,ISSUED,9,2007/12/01,20000,20000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2792,21,465,,PANORAMA,DR,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"GUT & REMODEL MASTER BATH  NO WALLS BEING REMOVED OR MOVED  REPLACE FAU. REMOVE (E) LAVATORY  TOILET TUB & REPLACE WITH NEW. REPLACE ALL FINISHES. ALL ON 2/F."
#200706012707,8,2007/06/01,2007/06/01,ISSUED,9,2007/10/01,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2050A,9,1887,,FUNSTON,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REFRAME GLUE LAM HEADER OVER STAIRWAY FOR 3-4TH FLOOR TO ALLOW HT CLEARANCE FOR STAIRWAY. ADD GLUELAM SUPPORT FOR AREA ABOVE 1ST FLOOR STAIRWAY. DECK CHANGED TO ORIGINAL SIZE AS BEFORE CONSTRUCTION. WINDOWS MODE SMALLER DECK SUPPORTS & GLAM SUPPORT ADDED.SKYLIGHT ADDED. BATHROOM TOILET/SINK MOVED"
#200706012708,8,2007/06/01,2007/06/01,ISSUED,9,2007/10/01,2500,2500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5744,34,239,A,CRESCENT,AV,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"BLDG AT REAR  1 KITCHEN & CAB  KITCHEN SIN  TO COMPLY W/NOV#200787266. NO STRUCTURAL AND NO LIGHTING CHANGES."
#200706012709,8,2007/06/01,2007/06/01,ISSUED,9,2008/06/01,300000,300000,OFFICE,0,OFFICE,0,1076,34,1635,,DIVISADERO,ST,,,JOE,MAJER,4158339192,"KAISER FOUNDATION HEALTH PLAN INC","N. LAKEVIEW",AV,ANAHEIM,CA,92807-0000,,,"ADDITION OF NEW ELECT. OUTLETS IN VARIOUS LOCATIONS.RENOVATION AND UPGRADE OF EXTG TELECOMMUNICATION ROOM INCLUDING NEW ELECTRICAL AND MECHANICAL WORK. 4TH FLOOR: NEW MECHANICAL WORK FOR TELECOM. ROOM IN CONJUNCTION  WITH CONSTRUCTION WORK PROVIDED BY OTHERS"
#200706012710,8,2007/06/01,2007/06/01,ISSUED,9,2007/10/01,100,100,OFFICE,0,OFFICE,0,289,9,180,,MONTGOMERY,ST,,,"DINWIDDIE CONSTRUCTION CO",,4159862718,"HATHAWAY DINWIDDIE CONSTRUCTION CO",BATTERY,ST,"SAN FRANCISCO",CA,94111,,,"OTI-1 REV. 25TH FLOOR. REVISION TO APPL#200704259630 REDUCTION IN SCOPE OF WORK."
#200706012711,8,2007/06/01,2007/06/01,ISSUED,9,2007/12/01,20000,20000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3271,20,160,,WESTGATE,DR,,,"YUE XIAN",LIN,4152185719,"DOUBLE WOODS CONSTRUCTION",GARDENSIDE,DR,"SAN FRANCISCO",CA,94131-0000,,,"REMODEL KITCHEN AND BATHROOM. NO STRUCTURAL CHANGE. KITCHEN: AT LEAST 50% LIGHTING WATTAGE MUST BE HIGH EFFICACY. BATHROOM: HIGH EFFICACY OR CONTROLLED BY MOTION SENSOR. EXHAUST TERMINATION 3' MIN. FROM P.L AND BUILDING OPENINGS"
#200706012712,8,2007/06/01,2007/06/01,ISSUED,9,2008/06/01,250000,250000,APARTMENTS,100,APARTMENTS,100,321,39,666,,ELLIS,ST,,,"KUM LUN",WONG,4157206670,"KUM LUN WONG CONSTRUCTION"," 6TH",AV,"SAN FRANCISCO",CA,94118,,,"ROOF FAN REPLACEMENT IN KIND. INSTALL PRESSURE TREATED SLEEPERS FOR UNITS  FAN COIL REPLACEMENT IN KIND. NO DOOR OR WINDOW WORK ON THIS PERMIT"
#200706012713,3,2007/06/01,2007/06/07,ISSUED,9,2007/10/07,2000,4000,APARTMENTS,3,APARTMENTS,3,1158,2,753,,BAKER,ST,,,JONATHAN,BRAHAM,4153422234,"JB BUILDERS",HAMPSHIRE,ST,"SAN FRANCISCO",CA,94110-0000,,,"COMPLY WITH REPORT 3R-4766."
#200706012713,3,2007/06/01,2007/06/07,ISSUED,9,2007/10/07,2000,4000,APARTMENTS,3,APARTMENTS,3,1158,2,749,,BAKER,ST,,,JONATHAN,BRAHAM,4153422234,"JB BUILDERS",HAMPSHIRE,ST,"SAN FRANCISCO",CA,94110-0000,,,"COMPLY WITH REPORT 3R-4766."
#200706012715,8,2007/06/01,2007/06/01,ISSUED,9,2007/10/01,1,1,APARTMENTS,6,APARTMENTS,6,866,24,511,,WALLER,ST,0,,KAMRAN,BOUDAI,4152827010,"FIRE PROTECTION RETROFIT SPECIALIST",HOWARD,ST,"SAN FRANCISCO",CA,94107-0000,,,"TO RENEW PA#200405275050. TO COMPLY WITH NFPA-13."
#200706012717,8,2007/06/01,2007/06/01,ISSUED,9,2007/10/01,650,650,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2691,53,4505,,18TH,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"COMPLY W/COMPLAINT 3200702862. REPAIR LESS THAN 50% OF REAR STAIR-EXTERIOR."
#200706012718,8,2007/06/01,2007/06/01,ISSUED,9,2008/06/01,50000,50000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,4217,4,1236,,"DE HARO",ST,,,MARK,BURDEN,4155851422,"BAYWOLF CONSTRUCTION INC",ARBOR,ST,"SAN FRANCISCO",CA,94131-0000,,,"BATHROOM DEMOLITION AND REMODEL ALL INTERIOR. RELOCATE TOILET AND BATHTUB AND ADD SHOWER. REPLACE FLOORS OF EXERCISE ROOM  SHEETROCK EXISTING CLOSET. REMOVAL OF STORAGE SHED ON BECK DECK  MOVE EXISTING WINDOW SLIGHTLY  ADD NEW FURNACE"
#200706012721,8,2007/06/01,2007/06/01,ISSUED,9,2007/12/01,6500,6500,OFFICE,0,OFFICE,0,3761,6,640,,BRYANT,ST,,,DON,PHEIL,6505888482,"D P W  INC.","EAST HARRIS",AV,"SOUTH SAN FRANCISCO",CA,94080-0000,,,"RELOCATE 6 (E) HEADS AND ADD 8 NEW HEADS FROM 1"" OUTLET LEFT AT THE 1X 1/2 X1 TEES FOR BUILDOUT"
#200706012722,8,2007/06/01,2007/06/01,ISSUED,9,2007/10/01,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,852,36,208,,ROSE,ST,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"RENEW APPLICATION #200406106036 AND APP#200602084146 FOR FINAL INSPECTION"
#200706012722,8,2007/06/01,2007/06/01,ISSUED,9,2007/10/01,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,852,36,206,,ROSE,ST,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"RENEW APPLICATION #200406106036 AND APP#200602084146 FOR FINAL INSPECTION"
#200706012723,8,2007/06/01,2007/06/01,ISSUED,9,2007/12/01,6500,6500,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,2387,57,3728,,ULLOA,ST,,,"A-PLUS ROOFING CO.",,4157136255,"A-PLUS ROOFING CO",38TH,AV,"SAN FRANCISCO",CA,94122-0000,,,REROOFING
#200706012724,8,2007/06/01,2007/06/01,ISSUED,9,2007/10/01,5000,5000,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,1853,003A,1527,,07TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,REROOFING
#200706012727,8,2007/06/01,2007/06/01,ISSUED,9,2007/10/01,1,1,"RETAIL SALES",0,"RETAIL SALES",0,3915,2,101,,"HENRY ADAMS",ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"LOBBY: ADD TITLE 24 ENERGY CALCULATIONS TO PERMIT APPIC. #2006/11/16/7973"
#200706012728,8,2007/06/01,2007/06/01,ISSUED,9,2007/12/01,14000,14000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1489,5,477,,46TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"UPGRADE (E) KITCHEN (E) BATHROOM TILES REPLACEMENT  REPLACE PLUMBING FIXTURES (AKA BATHROOOM REMODEL). REPLACE (E) SKYLIGHT"
#200706012729,3,2007/06/01,2007/06/18,ISSUED,9,2009/06/18,650000,650000,OFFICE,0,OFFICE,0,3710,20,333,,MARKET,ST,,,ROBERT,WILLIAMSON,4155761800,"NOVO CONSTRUCTION INC",FOLSOM,ST,"SAN FRANCISCO",CA,94107-0000,,,"WELLS FARGO: OTI-1 10TH FLOOR  EL  ME  LS  SP"
#200706012730,8,2007/06/01,2007/06/01,ISSUED,9,2008/06/01,54000,54000,,28,,28,547,7,2400,,"VAN NESS",AV,,,JESUS,NEGRETE,4154749354,"JESUS NEGRETE",GEARY,ST,"SAN FRANCISCO",CA,94102-0000,,,"4 KICHEN: UPGRADE KITCHEN CABS. KITCHEN SINK  FLOORING  COUNTERS AND  PLUMBING.(NO DOOR OR WNDW WORK ON THIS PERMIT). 4 BATHROOM: UPGRADE BATHTUB  TILED WALLS  FLOORING AND PLMG  BATHROOM AND KCHN LIGHTING TO BE FLUORESCENT  MINOR REPAIRS AT KCHN AND BATHROOM"
#200706012731,8,2007/06/01,2007/06/01,ISSUED,9,2007/12/01,5238,5238,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0466A,40,143,,ALHAMBRA,ST,,,CRIS,SPILLY,6505539054,"AMERICAN HOME RENEWAL INC",SHAW,RD,"SO S F",CA,94080-0000,,,"REPLACE 8 WINDOWS NO STRUCTURAL CHANGES. NOT VISIBLE  FROM STREET."
#200706012732,3,2007/06/01,2007/06/06,ISSUED,9,2009/06/06,650000,650000,OFFICE,0,OFFICE,0,3710,20,333,,MARKET,ST,,,ROBERT,WILLIAMSON,4155761800,"NOVO CONSTRUCTION INC",FOLSOM,ST,"SAN FRANCISCO",CA,94107-0000,,,"OTI-1  11TH FLOOR EL  ME  L/S  SP"
#200706012733,8,2007/06/01,2007/06/01,ISSUED,9,2007/10/01,1,1,"RETAIL SALES",0,"RETAIL SALES",0,10,1,2801,,LEAVENWORTH,ST,0,,"VINCE FILLARI  A. BIANCALANA",*,6506354854,"A D T   SECURITY SYSTEMS",UTAH,AV,"SOUTH SAN FRANCISCO",CA,94086-0000,,,"TO RENEW PA#200510316989 FOR FINAL INSPECTION."
#200706012734,8,2007/06/01,2007/06/01,ISSUED,9,2007/12/01,10000,10000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,6505,44,4233,,24TH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"PROPOSED SHORING PLAN TO ACCOMODATE EXCAVATION FOR THE CAR LIFT PIT PER APPROVED PLANS. 200407199187. ALL WORK TO BE PERFORMED WITHIN THE BOUDNRIES OF APPROVED PANS AND E STRUCTURE"
#200706012734,8,2007/06/01,2007/06/01,ISSUED,9,2007/12/01,10000,10000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,6505,44,4231,,24TH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"PROPOSED SHORING PLAN TO ACCOMODATE EXCAVATION FOR THE CAR LIFT PIT PER APPROVED PLANS. 200407199187. ALL WORK TO BE PERFORMED WITHIN THE BOUDNRIES OF APPROVED PANS AND E STRUCTURE"
#200706012736,3,2007/06/01,2007/06/07,ISSUED,9,2008/06/07,100000,100000,,0,OFFICE,0,3721,80,555,,MISSION,ST,,,"THE TURNER CORP.",,4157058900,"TURNER CONSTRUCTION CO",HUDSON,ST,"NEW YORK",NY,10014-0000,,,"ERECT TOWNER CRANE PER AB23 FOR PA# 200110130668."
#200706012737,8,2007/06/01,2007/06/01,ISSUED,9,2008/06/01,80000,80000,OFFICE,0,OFFICE,0,238,1,275,,BATTERY,ST,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"OTI-2 11TH FLOOR EL ME"
#200706012738,3,2007/06/01,2007/06/20,ISSUED,9,2008/06/20,72000,72000,"TOURIST HOTEL/MOTEL",330,"TOURIST HOTEL/MOTEL",330,206,25,424,,CLAY,ST,,,ROBERT,KERGSMAN,5103338896,"R G K CONSTRUCTION SERVICES","SANTA BARBARA RD",,BERKELEY,CA,94707-0000,,,"INSTALL 8 SUMP PUMP 3'X3' DEEP IN THE BASEMENT."
#200706012739,8,2007/06/01,2007/06/01,ISSUED,9,2007/12/01,20000,20000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1733,16,1279,,17TH,AV,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"ENCLOSE E LIGHTWELL AT 1ST FLOOR AND ADD 1/2 BATH AND REMODEL STORAGE"
#200706012739,8,2007/06/01,2007/06/01,ISSUED,9,2007/12/01,20000,20000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1733,16,1281,,17TH,AV,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"ENCLOSE E LIGHTWELL AT 1ST FLOOR AND ADD 1/2 BATH AND REMODEL STORAGE"
#200706012740,8,2007/06/01,2007/06/01,ISSUED,9,2007/10/01,5000,5000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1733,16,1277,,17TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REMODEL E COTTAGE PER PLAN  ADD 4 NEW UNOPENABLE SKYLIGHTS  ADD DOOR AT CLOSET"
#200706012742,3,2007/06/01,2007/06/15,ISSUED,9,2008/06/15,185000,185000,OFFICE,0,OFFICE,0,3735,59,201,,03RD,ST,,,GREG,EILER,5103472035,"CARRIER CORPORATION",FAIRWAY,DR,"SAN LEANDRO",CA,94577-0000,,,"INSTALL COOLING TOWER. REPLACE 3 PUMPS IN KIND."
#200706012743,8,2007/06/01,2007/06/01,ISSUED,9,2007/12/01,8000,8000,OFFICE,0,OFFICE,0,3709,12,455,,MARKET,ST,,,ROBERT,WILLIAMSON,4155761800,"NOVO CONSTRUCTION INC",FOLSOM,ST,"SAN FRANCISCO",CA,94107-0000,,,"8TH FLOOR: OTI-2 MECHANICAL WORK."
#200706012744,8,2007/06/01,2007/06/01,ISSUED,9,2007/10/01,1,1,APARTMENTS,3,APARTMENTS,3,2659,42,341,,CORBETT,AV,0,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"RENEW 200606224839 FOR FINAL INSPECTION."
#200706012745,8,2007/06/01,2007/06/01,ISSUED,9,2008/06/01,60000,60000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1670,010E,883,,27TH,AV,,,KWOK,"LEUNG WONG",4152795238,"K L CONSTRUCTION INC",POLK,ST,"SAN FRANCISCO",CA,94109-0000,,,"REVISION TO PA#200704138744 TO REMOVE & REPLACE (E) PLASTER WITH NEW 5/8 SHEETROCK ON (E) 2ND FLOOR WALL & CEILING DUE TO EXTENSIVE ELECTRICAL UPGRADE."
#200706012746,8,2007/06/01,2007/06/01,ISSUED,9,2007/12/01,11000,11000,OFFICE,0,OFFICE,0,3710,20,333,,MARKET,ST,,,ROBERT,WILLIAMSON,4155761800,"NOVO CONSTRUCTION INC",FOLSOM,ST,"SAN FRANCISCO",CA,94107-0000,,,"WELLS FARGO BANK: OTI-2 29TH FLOOR  ME"
#200706012747,8,2007/06/01,2007/06/01,ISSUED,9,2007/12/01,13000,13000,OFFICE,0,OFFICE,0,3709,12,455,,MARKET,ST,,,ROBERT,WILLIAMSON,4155761800,"NOVO CONSTRUCTION INC",FOLSOM,ST,"SAN FRANCISCO",CA,94107-0000,,,"WELLS FARGO BANK: OTI-2 7TH FLOOR ME"
#200706012748,8,2007/06/01,2007/06/01,ISSUED,9,2007/12/01,15000,15000,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,10,1,2801,,LEAVENWORTH,ST,,,"DAVID PLANT",,4155505859,"PLANT CONSTRUCTION COMPANY LP",NEWHALL,ST,"SAN FRANCISCO",CA,94124-0000,,,"DEMOLISH (E) KIOSK DOWN TO PAVING AT CANNERY. KIOSK IS NOT ACTUALLY ATTACHED TO BUILDING."
#200706012749,8,2007/06/01,2007/06/01,ISSUED,9,2007/10/01,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6617,2,676,,"SAN JOSE",AV,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"RENEW 200510216255 AND 200604199304 FOR FINAL INSPECTION."
#200706012751,8,2007/06/01,2007/06/01,ISSUED,9,2007/10/01,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,521,18,2832,,GOUGH,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REVISION TO PA# 2007/03/14/6267. CHANGE TO APPROVED PLANS. (STRUCTURAL CHANGE OF 1 BEAM)."
#200706012751,8,2007/06/01,2007/06/01,ISSUED,9,2007/10/01,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,521,18,2834,,GOUGH,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REVISION TO PA# 2007/03/14/6267. CHANGE TO APPROVED PLANS. (STRUCTURAL CHANGE OF 1 BEAM)."
#200706012752,8,2007/06/01,2007/06/01,ISSUED,9,2007/12/01,20000,20000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1586,3,631,,43RD,AV,,,GREGORY,MIDCAP,4154678888,"ACORN CONSTRUCTION","EGBERT AV",,"SAN FRANCISCO",CA,94124-0000,,,"REAR YARD DECK ADDITION 161.5 SQFT. AND STAIRCASE."
#200706012753,8,2007/06/01,2007/06/01,ISSUED,9,2007/10/01,4000,4000,"RETAIL SALES",0,"RETAIL SALES",0,3774,31,599,,02ND,ST,,,"JASON FONG",,4152821684,"J C CONSTRUCTION CO",TENNESSEE,ST,"SAN FRANCISCO",CA,94107-0000,,,"INTERIOR UPGRADE 200510125391 IS ISSUED. THIS PERMIT SUBMITTAL IS ONLY FOR THE T-24 LIGHTING COMPLIANCE. THE EXIST FLOURESCENT LIGHTS ABOVE AND BELOW THE MEZZANINE WILL BE REPLACE W/FLOURESCENT LIGHTS.THE HID LITE IN MAIN SPACE REMAIN AS IS. ELEC PERMIT BY OTHERS."
#200706012757,8,2007/06/01,2007/06/01,ISSUED,9,2007/12/01,16000,16000,APARTMENTS,24,APARTMENTS,24,1737,12,1241,,FUNSTON,AV,,,JEFF,BRESSLER,4159236711,"JAB CONSTRUCTION CO",JONES,ST,"SAN FRANCISCO",CA,94109-0000,,,"UNIT#201 REPAIR <50% DRYROTTED BALCONY JOISTS ( CANTILEVERED) & FRAMING IN KIND. REPLACE SLIDING GLASS DOOR IN KIND. PATCH  AROUND DOORS. DRYWALL AND STUCCO IN KIND SIZE FOR SIZE. UNIT#101. REPALCE SLIDING GLASS DOOR IN KIND SIZE FOR SIZE. PATCH DRYWALL AND STUCCO IN KIND SIZE FOR SIZE. PRIME AND"
#200706012758,8,2007/06/01,2007/06/01,ISSUED,9,2008/06/01,62000,62000,OFFICE,0,OFFICE,0,288,33,333,,BUSH,ST,,,ROBERT,WILLIAMSON,4155761800,"NOVO CONSTRUCTION INC",FOLSOM,ST,"SAN FRANCISCO",CA,94107-0000,,,"ADD 2 SPEAKER STROBE AND 2 SMOKE DETECTORS. 22ND FLOOR"
#200706012760,8,2007/06/01,2007/06/01,ISSUED,9,2007/12/01,9000,9000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,3618,29,843,,DOLORES,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ADD NEW PORCH CANOPY  REPAIR STUCCO & MISC ROT AT  WOOD TRIM."
#200706012760,8,2007/06/01,2007/06/01,ISSUED,9,2007/12/01,9000,9000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,3618,29,845,,DOLORES,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ADD NEW PORCH CANOPY  REPAIR STUCCO & MISC ROT AT  WOOD TRIM."
#200706012761,8,2007/06/01,2007/06/01,ISSUED,9,2008/06/01,46000,46000,OFFICE,0,OFFICE,0,291,12,44,,MONTGOMERY,ST,0,,STEVEN,RUDOLPH,5106019191,"RUDOLPH COMM'L INTERIORS",HOWARD,ST,"SAN FRANCISCO",CA,94110,,,"OTI-1  SEAGATE PROPERTIES  27TH FLOOR  LS."
#200706012762,8,2007/06/01,2007/06/01,ISSUED,9,2007/12/01,5850,5850,APARTMENTS,9,APARTMENTS,9,215,5,1390,,CLAY,ST,0,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"UNIT #8-REPLACE TUB SURROUND + KITCHEN CABINETS. NO STRUCTURAL WORK AND NO LIGHTING CHANGES."
#200706012763,8,2007/06/01,2007/06/01,ISSUED,9,2008/06/01,100000,100000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1874,16,1563,,28TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REMODEL 2ND FLOOR 1 KITCHEN  1 BATHROOM  AND BEDROOMS. TO COMPLY WITH NOV #200679358. REMOVE PENTHOUSE CONSTRUCTION WITHOUT PERMIT. REPLACE SIDING AT REAR OF  OF HOUSE. REMOVE ROOF DECK"
